,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99
0,0.019403385,0.04591294,0.05726151,0.030055128,0.08485498,0.18045495,0.36665994,0.38514823,0.33805224,0.3229958,0.26540703,0.28785244,0.3411592,0.35452294,0.38543177,0.58352244,0.65345615,0.64760613,0.35237554,0.7049096,0.45800588,0.4882468,0.72275186,0.5819625,0.47048205,0.7047673,0.6713742,0.47978517,0.6600805,0.45396808,0.3709126,0.61456823,0.55544555,0.5260894,0.43368128,0.513626,0.5004056,0.56585544,0.33034497,0.5764217,0.5322571,0.2957547,0.5202678,0.7876396,0.5111145,0.42040092,0.3745753,0.5951948,0.5992792,0.50969845
1,0.0044121486,0.017123435,0.034243427,0.045474026,0.053522136,0.060213283,0.022099564,0.05288639,0.059422392,0.056351785,0.04648527,0.07421589,0.06708225,0.034690157,0.070773475,0.37692705,0.47660762,0.4056305,0.18920112,0.50164974,0.24382947,0.28161025,0.5030399,0.41900024,0.3028207,0.5091152,0.43801376,0.33850005,0.44208235,0.29913145,0.23902969,0.40384513,0.30711764,0.33795023,0.21940501,0.34682193,0.33427313,0.36966452,0.1828848,0.38839704,0.32205442,0.11567915,0.36997643,0.6147925,0.34524027,0.21411273,0.20872356,0.37943137,0.4473523,0.2909221
2,0.0012733319,0.013024182,0.022344122,0.0209058,0.026696587,0.031915918,0.07838774,0.09877016,0.09794314,0.07780956,0.07460501,0.061569393,0.07710584,0.080568835,0.09813732,0.23931289,0.33919412,0.19309749,0.058208644,0.30837503,0.05987317,0.10292824,0.30454832,0.26556057,0.16925673,0.31310582,0.2311627,0.21606424,0.29132196,0.18008083,0.12093582,0.21417734,0.1058589,0.16638818,0.08190577,0.20605741,0.19876255,0.2299081,0.07457974,0.22192463,0.17077515,0.025315903,0.2361883,0.48032084,0.19933969,0.0687067,0.074001424,0.24033675,0.2692242,0.11050907
3,0.00042858376,0.006615808,0.01755924,0.0201237,0.02754379,0.02825336,0.03550346,0.031189546,0.033282503,0.04798425,0.060117245,0.035093393,0.037310198,0.04093131,0.05745825,0.12169018,0.20994566,0.041241985,0.034898445,0.1198866,0.06415935,0.03313651,0.1146692,0.12066465,0.07453717,0.121831164,0.078976214,0.10676207,0.15477853,0.087682076,0.038129915,0.06756872,0.07106574,0.06913444,0.0316747,0.080502085,0.09499072,0.11274048,0.0472795,0.0881827,0.084665604,0.09605478,0.11673591,0.34941232,0.09227254,0.04918645,0.062032014,0.13064444,0.099303596,0.07913617
4,0.0003362622,0.004801869,0.015763864,0.02472423,0.03172238,0.023173599,0.050372716,0.050000962,0.036604043,0.022576848,0.027165066,0.048023354,0.036698688,0.06350631,0.026501145,0.039678805,0.11096394,0.07010778,0.08513986,0.031839304,0.12046623,0.10481578,0.037550393,0.046115868,0.04619965,0.05855389,0.06818632,0.053187285,0.06435241,0.03594138,0.088482454,0.06588006,0.122950375,0.061113708,0.07977257,0.037280105,0.046301633,0.032386966,0.049245667,0.04948706,0.052129854,0.06250671,0.05166392,0.22295283,0.051320355,0.07461251,0.06755204,0.054631114,0.05721682,0.087281935
5,0.00026251667,0.0031898485,0.014228486,0.016672995,0.021990491,0.025817346,0.028177992,0.05326381,0.04113365,0.04295215,0.0315604,0.040410142,0.0337221,0.029879123,0.06366169,0.043026127,0.088125885,0.113862544,0.053442046,0.08868729,0.06843547,0.07773228,0.1184488,0.046730164,0.070424475,0.11486118,0.12123813,0.062022112,0.06646366,0.049358733,0.072331436,0.10467138,0.07422024,0.07173724,0.079812326,0.0855644,0.041114375,0.041573804,0.049766425,0.08655603,0.0474264,0.027405642,0.046034914,0.12383535,0.060055234,0.064860776,0.042077392,0.046000086,0.12086459,0.067935675
6,0.00028296752,0.0026272605,0.010579553,0.011071215,0.024678662,0.023865918,0.02398058,0.034428846,0.0298938,0.040012196,0.043143883,0.025865085,0.02376399,0.031357046,0.04920784,0.085620604,0.07548818,0.07551046,0.022934496,0.13002314,0.030816974,0.038387362,0.11984284,0.06661412,0.071485594,0.11248705,0.1053016,0.059447784,0.086387716,0.07038401,0.035434883,0.086906135,0.030158535,0.06402626,0.04920555,0.08196529,0.062598266,0.07946439,0.042986374,0.08057751,0.058190264,0.024467295,0.056874488,0.076357916,0.07074725,0.04687482,0.029649885,0.07063943,0.10278271,0.059138995
7,0.00032231974,0.0018676242,0.0062715146,0.00785716,0.01932271,0.020916788,0.029760037,0.030877342,0.021030333,0.028926434,0.021329312,0.02381074,0.026786888,0.03886808,0.019763075,0.07971495,0.044069663,0.040362548,0.023087872,0.094110504,0.03308899,0.032180335,0.071876824,0.06940074,0.05660055,0.06595983,0.05889255,0.051663507,0.07180826,0.06348158,0.026842894,0.05351098,0.025038589,0.054910634,0.029730245,0.04754179,0.06946658,0.06649299,0.03503218,0.055732183,0.060245942,0.032853268,0.08020506,0.06785428,0.06343787,0.03842755,0.03454542,0.06617212,0.054537512,0.05526052
8,0.00030681503,0.00075728964,0.004306528,0.0057790843,0.017190114,0.016072342,0.02139608,0.028917683,0.02048464,0.01752708,0.020097222,0.021182513,0.033598926,0.029165026,0.012921897,0.04910237,0.025546934,0.03939538,0.03469547,0.043412525,0.046262473,0.03863542,0.039876003,0.054210074,0.041453212,0.037625436,0.037322253,0.048617788,0.04794756,0.04334337,0.034556713,0.0384988,0.037036657,0.048361976,0.026935324,0.030076414,0.05086867,0.041901585,0.029411698,0.044052515,0.050902214,0.037868056,0.07341654,0.06940169,0.04773047,0.034675803,0.039337456,0.05052738,0.03362657,0.04900599
9,0.00026201556,0.0004229985,0.0036330759,0.0052352604,0.017298758,0.014984601,0.025484292,0.027695712,0.025618603,0.021070011,0.026273238,0.01911755,0.024942836,0.019580394,0.013922477,0.027812058,0.034182787,0.047372594,0.03969064,0.023457803,0.05075312,0.041664463,0.036823485,0.042247064,0.03327069,0.040320147,0.040081907,0.044368107,0.034431607,0.029889073,0.041081887,0.03854862,0.04715273,0.041433603,0.033059675,0.032610625,0.03165271,0.02749869,0.023871046,0.043529462,0.03888596,0.03699748,0.047136698,0.06812213,0.037014253,0.03235472,0.037577994,0.04049342,0.038443726,0.041708477
