,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87,89,91,93,95,97,99
0,0.01820294,0.025457622,0.14560767,0.09453744,0.052393485,0.2595526,0.17086977,0.31369853,0.28028524,0.26101315,0.28284797,0.27226946,0.38408205,0.38874492,0.43410423,0.55065936,0.5242489,0.36896542,0.4947797,0.38520938,0.58684504,0.6649116,0.49411038,0.40966094,0.6335269,0.63882965,0.56731886,0.4511461,0.43356258,0.5021618,0.68287385,0.51429534,0.5755534,0.47204405,0.56685144,0.62895817,0.4025843,0.6821489,0.6420697,0.355115,0.4592429,0.5499855,0.55372226,0.5998827,0.5447965,0.6526634,0.5392622,0.6172859,0.7552319,0.43231484
1,0.007838737,0.030197332,0.051419888,0.038568567,0.03925357,0.080986336,0.08676343,0.04443702,0.06477912,0.058707863,0.042180814,0.034598865,0.05897891,0.044477277,0.15872408,0.33429018,0.32658517,0.21272679,0.3248206,0.22131333,0.43611047,0.47298634,0.29483604,0.22775573,0.37999633,0.45405397,0.37744895,0.3008972,0.2697872,0.2990546,0.5103479,0.35523924,0.38816935,0.28676757,0.36363074,0.43635595,0.15597834,0.48318902,0.4469582,0.17455716,0.28348103,0.33161405,0.36253315,0.38425237,0.35023937,0.42184666,0.33935177,0.41229486,0.5194422,0.23585974
2,0.0023667403,0.024611544,0.034437597,0.02057424,0.04162357,0.029888375,0.035751227,0.07570504,0.059965804,0.05268873,0.09348233,0.069503315,0.0881794,0.088380754,0.065371394,0.13934885,0.14240314,0.08710568,0.19292235,0.082380146,0.30653027,0.27330387,0.11900187,0.08126724,0.17462644,0.28852427,0.20478198,0.19117337,0.12248069,0.13210115,0.3471738,0.21741435,0.23601429,0.1410237,0.22305016,0.23730619,0.025275163,0.3095297,0.2615108,0.04463758,0.1361854,0.18130049,0.19822986,0.21051772,0.1459686,0.2265396,0.167664,0.24251464,0.34677836,0.07146883
3,0.00068214507,0.018174574,0.029992798,0.023390519,0.025453301,0.03704779,0.039596852,0.049730446,0.045571513,0.037283033,0.030704858,0.023208182,0.04457597,0.03317305,0.04304012,0.054747935,0.06259585,0.029098138,0.070697315,0.043781422,0.16891983,0.0932007,0.024854695,0.029638477,0.08181457,0.13273607,0.07256416,0.10054931,0.04527688,0.03366728,0.18939994,0.101527765,0.10857606,0.05443253,0.099774756,0.07871217,0.097892545,0.15382273,0.09752168,0.06883629,0.043035436,0.07967579,0.0770536,0.06810451,0.033783227,0.081326924,0.068680026,0.09186096,0.18762441,0.054503094
4,0.0003712391,0.009020382,0.023637384,0.020551212,0.023018332,0.04157342,0.02312583,0.025605388,0.03320007,0.041150052,0.042760424,0.046758693,0.050701886,0.03695897,0.02113478,0.09928766,0.08024184,0.07736196,0.039953176,0.08393862,0.068601854,0.048374627,0.10579655,0.08752365,0.09828596,0.05836831,0.06582221,0.045234416,0.0916728,0.07184531,0.06581258,0.044125766,0.048456088,0.07540018,0.031565197,0.07570372,0.091194704,0.06404322,0.05115898,0.0795552,0.059329975,0.052274134,0.062166136,0.028358106,0.12137891,0.074393876,0.05889392,0.104920596,0.06890352,0.091538444
5,0.0002645622,0.006271416,0.019909197,0.02278689,0.024466837,0.018092822,0.023882993,0.026436886,0.030539205,0.022509081,0.0437429,0.035037007,0.04443395,0.041321628,0.05766427,0.08026804,0.05625883,0.061332013,0.08678196,0.049716108,0.06279147,0.12272809,0.10542215,0.0742228,0.061347097,0.08433062,0.10245587,0.043118432,0.07525465,0.091139235,0.031696394,0.06999352,0.070778675,0.07570589,0.08156318,0.1131503,0.036523167,0.059919994,0.10309862,0.04734706,0.072580755,0.06663779,0.073574886,0.09659233,0.11072279,0.09348463,0.06961253,0.11378972,0.048668474,0.071100436
6,0.00024164304,0.0030014464,0.015877895,0.013082867,0.022798214,0.027795836,0.023675226,0.03465659,0.031627152,0.022421446,0.025998237,0.025931185,0.03118932,0.02952369,0.041294158,0.04582222,0.049404964,0.03229157,0.058515906,0.032635044,0.067078814,0.11116123,0.053781267,0.03501848,0.036968667,0.098579936,0.0773844,0.0578858,0.04491533,0.053797994,0.08934557,0.06813578,0.08861055,0.04649582,0.1006451,0.07996662,0.022626137,0.073079325,0.09812473,0.029409554,0.05450082,0.07986186,0.058536462,0.10103464,0.050185785,0.06967048,0.059831716,0.05871006,0.09722277,0.040376794
7,0.0002222399,0.0011791751,0.018111067,0.008304163,0.022329368,0.025988623,0.022572482,0.026421376,0.028526567,0.02662172,0.025384504,0.023807319,0.031419344,0.021510607,0.041906532,0.04102793,0.06452705,0.031564716,0.033054676,0.034281284,0.06965485,0.06192717,0.025914675,0.02495875,0.050999887,0.06922797,0.046180528,0.052218992,0.03541125,0.029174827,0.10661086,0.041552644,0.07080946,0.03394135,0.06668474,0.04359325,0.0427042,0.08862817,0.06378351,0.030432012,0.03758687,0.060798306,0.04589631,0.057438176,0.025516124,0.057231005,0.048711237,0.028208567,0.110191524,0.030756786
8,0.00019614352,0.00057040073,0.012601023,0.006463864,0.0156031465,0.022744518,0.01804474,0.018275289,0.023125354,0.02694736,0.026798403,0.026991628,0.020305201,0.054269098,0.009539137,0.047267854,0.05858696,0.04061882,0.032146957,0.036647275,0.066363454,0.037676144,0.02645917,0.035835233,0.06576241,0.037497398,0.038859442,0.03985235,0.041526712,0.03186489,0.071350574,0.030729443,0.0438147,0.037739918,0.033095647,0.03469539,0.052422784,0.08558946,0.03967775,0.03527732,0.03251429,0.038338352,0.04620981,0.024659704,0.033991165,0.05460974,0.04509135,0.031846974,0.07917037,0.0346825
9,0.00018162845,0.00038941967,0.009654897,0.0039364663,0.014809857,0.022767823,0.018349135,0.017716283,0.020167558,0.022692356,0.026897216,0.019065594,0.020999461,0.022946313,0.025194127,0.04797133,0.038992718,0.042544544,0.03734958,0.036167193,0.048745222,0.041354362,0.03734352,0.04156334,0.062145192,0.032259975,0.04605094,0.030952776,0.04639993,0.038871773,0.035248067,0.03615818,0.03384712,0.042622775,0.022706576,0.0435304,0.04689339,0.058749426,0.034119118,0.03760425,0.033167414,0.027899414,0.047840755,0.02483985,0.047888774,0.049742997,0.04313956,0.045829218,0.04720648,0.039996
