,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0067899968,0.005618069,0.0059106364,0.004752893,0.005852721,0.008564243,0.006672173,0.009378116,0.009604473,0.008374942,0.019024435,0.006566494,0.007194556,0.007911988,0.012647536,0.013098046,0.010017617,0.009275293,0.011165875,0.014070838,0.0112144705,0.004226083,0.011421976,0.007031303,0.008479884,0.012763392,0.016079778,0.010920889,0.012296587,0.021057151,0.010472466,0.008450593,0.006272652,0.0145395715,0.013992949,0.011602778,0.012118604,0.010443127,0.012316238,0.0100883385,0.008147673,0.013183183,0.009560168,0.022432398,0.0115023125,0.009533476,0.023018686,0.009229986,0.012487898,0.0067753606,0.013951671,0.006412846,0.013208082,0.01111513,0.0058591855,0.012206219,0.008595681,0.012439524,0.0072118156,0.014159328,0.007493306,0.011019411,0.008303401,0.010055907,0.010497136,0.014102995,0.013261474,0.0067659407,0.011011254,0.009642429,0.011455428,0.010314135,0.0100141475,0.015627835,0.00830061,0.010104362,0.0069109513,0.008377056,0.008655297,0.0044907182,0.011782923,0.008884995,0.027190316,0.0076530674,0.006677996,0.010131516,0.010380663,0.009097036,0.011365247,0.01317307,0.011735613,0.01667494,0.015000391,0.009592326,0.016930193,0.015547327,0.010774743,0.009362407,0.0114497915
1,0.004984096,0.00438564,0.0026577262,0.0037809003,0.0064799204,0.006056172,0.0054738745,0.0065994146,0.0040248395,0.005877901,0.010301318,0.0076541174,0.005553432,0.006901202,0.005870439,0.00855578,0.0068616415,0.008928724,0.007594769,0.009431784,0.010913408,0.010177577,0.010225536,0.005805985,0.006298978,0.008475624,0.010348132,0.009836425,0.0075617814,0.009667148,0.01030972,0.0042852177,0.016480962,0.010141065,0.011755912,0.0072246725,0.016256519,0.008254806,0.0075582205,0.008203559,0.01977911,0.0075289938,0.0074559017,0.008684055,0.016392458,0.008557338,0.0063400483,0.00895406,0.0064537865,0.0060541546,0.009617468,0.013546428,0.0096415635,0.012612969,0.0032832054,0.012584729,0.0149287805,0.009083396,0.012757639,0.010751359,0.0051004714,0.009755202,0.009810425,0.0020960572,0.01802808,0.004746081,0.013514903,0.010309539,0.011873174,0.00786823,0.011191524,0.01497235,0.012244798,0.00692697,0.010805714,0.01277799,0.00781819,0.014306291,0.0089409575,0.010970347,0.0037028203,0.0070143975,0.0013666113,0.015064491,0.0093587665,0.00892984,0.012574991,0.0098874755,0.015111712,0.011210601,0.013393502,0.008968439,0.008864181,0.0155854095,0.01550817,0.021296885,0.012008221,0.014524205,0.025356732
2,0.0034189438,0.001315296,0.0012898522,0.0017394805,0.0041909963,0.0030186826,0.0027723173,0.0038238682,0.005038787,0.0051132636,0.007665565,0.004195411,0.008925889,0.010992371,0.008627132,0.0071853627,0.003883473,0.004164727,0.008109808,0.006207624,0.0073796515,0.006564515,0.008118338,0.007322198,0.011505279,0.010168027,0.0058459165,0.00909673,0.008162322,0.0031771034,0.0054973518,0.010811044,0.0028023887,0.0066264467,0.011279925,0.008071786,0.0066686687,0.0069125243,0.010238171,0.0011229012,0.013413007,0.006530759,0.009643416,0.010545537,0.005062866,0.008114861,0.01962277,0.0091507565,0.0075503653,0.0074679926,0.015058978,0.015351124,0.012927308,0.005574603,0.004855984,0.014036357,0.011694921,0.008440231,0.01092607,0.0100688245,0.00660889,0.008418886,0.005370586,0.014209961,0.021000158,0.008217139,0.007998345,0.009340028,0.011877074,0.008717282,0.0059380447,0.013012542,0.009568916,0.007921797,0.006802273,0.0115434015,0.0056125987,0.014698329,0.0049436446,0.009107486,0.011533034,0.021989455,0.0046275854,0.013425072,0.012703745,0.01135404,0.012701132,0.010230232,0.011375752,0.018258829,0.016119426,0.011812471,0.014799307,0.01083228,0.00875293,0.010572563,0.012775717,0.014402496,0.013732825
3,0.001839232,0.0004512509,0.0008946873,0.0018147769,0.0025546066,0.0013978801,0.0034573697,0.0044574314,0.0055635967,0.003930818,0.006750747,0.004365266,0.006376109,0.006446944,0.010984932,0.0055202264,0.007767045,0.0066568204,0.0043897787,0.009233452,0.0033979162,0.007997997,0.007818393,0.0047989236,0.006582044,0.005823129,0.0064592194,0.010878179,0.0098125655,0.0025181773,0.007013873,0.0088574905,0.0073404065,0.0060543115,0.006570395,0.015695723,0.0032266045,0.0066166585,0.0044394075,0.004789545,0.008602433,0.010702276,0.003923806,0.010385091,0.008675862,0.003914572,0.0056513846,0.008096961,0.008769708,0.00916616,0.0071521993,0.0062014363,0.005510022,0.0077549736,0.0035795271,0.0056011165,0.003909859,0.007487995,0.012002055,0.008377348,0.0066049355,0.0051453304,0.01053004,0.019816454,0.0049106707,0.010526373,0.012645726,0.0073901583,0.009000586,0.0045573884,0.00894529,0.005931981,0.012667308,0.011065932,0.0061980486,0.01103619,0.0073036663,0.00878195,0.005639662,0.009549053,0.0030802917,0.0053468626,0.0041113775,0.011105186,0.0099706175,0.00891405,0.010797307,0.006024301,0.0081273755,0.0077435286,0.0051255785,0.0077527277,0.009510804,0.004150642,0.009561126,0.008046561,0.005732813,0.0062628114,0.0057657296
4,0.0019566251,0.0003729647,0.00058344746,0.0005133017,0.0010740253,0.0017546179,0.0008614774,0.003403863,0.002245498,0.004417634,0.0030154549,0.005715539,0.0032214827,0.0046775616,0.0052354094,0.003685173,0.006995452,0.0030333202,0.0057878606,0.00585829,0.008151658,0.0029761153,0.012152574,0.0042694598,0.007695088,0.005380378,0.0138439555,0.0068985415,0.0079358,0.009323848,0.00736872,0.005168077,0.0019393893,0.003630401,0.0063570454,0.00971916,0.005141261,0.007249975,0.01024009,0.013048017,0.004933691,0.0051788976,0.0075622983,0.0040789293,0.004568994,0.0025110166,0.019809876,0.009523446,0.0054495586,0.009293963,0.0091390265,0.012250397,0.0053996104,0.011035306,0.011297691,0.0074900794,0.009464241,0.00868318,0.008770424,0.0091104405,0.003072229,0.011078361,0.0065397294,0.008929949,0.009319445,0.007743824,0.006580936,0.010019741,0.00867982,0.010362309,0.009919476,0.005947643,0.01687104,0.0068673603,0.008114054,0.01280315,0.0069881883,0.0045709233,0.0057180654,0.0053059366,0.0060637547,0.004854409,0.0018342575,0.0068528824,0.010428197,0.011727857,0.0073407195,0.010172343,0.008596976,0.0083284285,0.010872019,0.00930576,0.0067536263,0.00477786,0.009963601,0.008504174,0.0054666866,0.012068523,0.013437303
5,0.0010138057,0.0002632238,0.00024975365,0.0003203617,0.0006915042,0.0007307259,0.00074971025,0.0008532163,0.001790883,0.003096776,0.004470058,0.002335533,0.005170257,0.0036329816,0.0030000284,0.006242457,0.005551315,0.0023129843,0.005576911,0.004029354,0.0047869943,0.0008771487,0.008544802,0.0042742155,0.008723175,0.004932439,0.0050722575,0.005542302,0.006009977,0.001859521,0.0044914745,0.0050400766,0.00048987346,0.0047689285,0.0055601224,0.007460093,0.0017002295,0.011462632,0.014053266,0.0050876946,0.005522738,0.0065646437,0.0076194913,0.009465111,0.012670315,0.009931271,0.011063817,0.006514539,0.0087195765,0.007312787,0.006935354,0.009722892,0.010635767,0.0074442937,0.010637293,0.0065182988,0.00969966,0.0075829094,0.008470642,0.0047206045,0.0029595548,0.012926192,0.0028735753,0.017116588,0.003159192,0.0032292632,0.010271879,0.00909943,0.012442427,0.0050128135,0.008391395,0.0078878775,0.00988923,0.01054267,0.0066549554,0.013563259,0.009185127,0.0070050247,0.013226882,0.007854839,0.0066817594,0.008706909,0.0026969106,0.009861014,0.010781849,0.007886319,0.0060350215,0.006953367,0.009848142,0.006243157,0.005373856,0.0061920276,0.0048992694,0.003112246,0.010315393,0.004854211,0.008711656,0.0070262738,0.0075019095
6,0.00051570695,0.0003149348,8.9146364e-05,0.00021266344,0.0006180606,0.0004606916,0.0005599292,0.0013905164,0.0031356607,0.0022568328,0.0034840922,0.002147905,0.0032598735,0.0025248276,0.004067093,0.0033079032,0.004736334,0.0025017385,0.0009452826,0.0043928362,0.00693256,0.0054675047,0.0042627896,0.0037711645,0.0028256509,0.0067159506,0.0026116795,0.003899852,0.0057426575,0.010184349,0.00903014,0.008395746,0.0016296306,0.0076573044,0.008539817,0.0024491725,0.0032812536,0.0059723738,0.010829839,0.010571721,0.0060564866,0.005463568,0.0077545065,0.007650773,0.0055713286,0.008145312,0.00057869224,0.005992223,0.0064559607,0.0037074862,0.0072397455,0.009221018,0.0063616848,0.006974882,0.0008171572,0.005805098,0.01203905,0.008558945,0.009057738,0.0073824585,0.008946628,0.01430831,0.012910187,0.008154955,0.0061468664,0.0057112053,0.007876856,0.0070582065,0.0046318625,0.010922213,0.005924141,0.0070672426,0.0108929975,0.009707155,0.008291961,0.0063111954,0.010522879,0.006264291,0.00878004,0.016755715,0.005638321,0.003183789,0.002201542,0.0063664583,0.006793217,0.006170437,0.0067422884,0.008904414,0.009112811,0.010023307,0.0045342646,0.0041590063,0.009297157,0.009200254,0.0067289635,0.00711634,0.007737372,0.00480559,0.010379238
7,0.00042321166,9.7169075e-05,0.00013963452,8.34392e-05,0.00024030176,0.00031654758,0.00071209186,0.0008042911,0.00081935583,0.0022912242,0.0011686756,0.0026615832,0.0017749823,0.0013463182,0.0015309547,0.0018291874,0.001997992,0.004802126,0.0029668855,0.0064805127,0.0044833804,0.008508489,0.0029734713,0.004065924,0.0039020895,0.0053823926,0.0050181868,0.0055051357,0.0021266171,0.0005291604,0.0041557243,0.007302232,0.0034748178,0.0063222405,0.003608988,0.0024688907,0.006370092,0.0054119583,0.0030727154,0.0046381885,0.005351488,0.006086952,0.0065403963,0.004913456,0.0050609927,0.0054995455,0.009048193,0.006926621,0.0106235575,0.0073079485,0.007708721,0.0041963276,0.009447688,0.008203542,0.0075118793,0.008434177,0.0056048697,0.004537815,0.0061235838,0.0058502792,0.0056536295,0.0100356955,0.007246123,0.016781032,0.0013001174,0.00058070524,0.0062366384,0.011491944,0.0060115466,0.007438559,0.004311544,0.013677785,0.008087202,0.012066203,0.013859866,0.0037773629,0.01007926,0.002598642,0.009908435,0.003201609,0.01546923,0.020888112,0.017807955,0.007954593,0.008686933,0.00503414,0.012769296,0.009112531,0.008737794,0.009387834,0.0092785405,0.010697527,0.007987046,0.008434261,0.012270481,0.0073618516,0.0064002792,0.0050784014,0.012594213
8,0.0003181816,0.00016637787,0.0001102194,9.773214e-05,0.0002473825,0.00035894648,0.00028106905,0.00042532757,0.00037986902,0.0011388374,0.0020252368,0.0016275552,0.0027756027,0.0029894118,0.0024718735,0.0027043724,0.0039156955,0.0026836635,0.004579978,0.0039145406,0.003949547,0.005618033,0.005679448,0.0036917618,0.0041204337,0.003541468,0.0012907942,0.0040988633,0.0072134594,0.001190385,0.0037370203,0.006769968,0.0015373076,0.005152671,0.004332624,0.0018755822,0.0017684032,0.008065761,0.004681504,0.006278619,0.0017987116,0.0052342233,0.005792335,0.0070642824,0.004711359,0.006960992,0.0062022526,0.0030840833,0.0074279476,0.006059885,0.009097717,0.006969341,0.005772941,0.0025300493,0.015988136,0.005189828,0.0077708676,0.0042678225,0.007985752,0.0049411464,0.00924804,0.008788423,0.009968,0.003606753,0.00650461,0.013136871,0.0095244385,0.005433606,0.005315085,0.0052089053,0.0063522537,0.0067651263,0.0057203,0.0063366815,0.0070297113,0.009599957,0.008920226,0.00644852,0.010841497,0.0057191113,0.014038118,0.0041848095,0.008707777,0.0051226607,0.0062789107,0.007888262,0.007609756,0.008654557,0.011486697,0.0076072984,0.0049202056,0.003975584,0.0048577394,0.0064224587,0.0030426448,0.0074840747,0.008233298,0.009123545,0.009975558
9,0.00021359956,0.0001999231,0.0001835496,0.00017592395,0.00025553093,0.0001634107,0.0004836193,0.000577955,0.0011734284,0.0011554167,0.0019492533,0.0019837723,0.001584276,0.0014827781,0.0016056108,0.001265853,0.002360136,0.0024815572,0.0021540818,0.0022612843,0.0021910905,0.0066363793,0.0025847533,0.0033901553,0.0014669579,0.004668616,0.0029923748,0.0038359584,0.0025193298,0.0026281807,0.0043558166,0.0033974233,0.0019960154,0.0048473864,0.0042207926,0.008242088,0.006876375,0.003949982,0.004032483,0.0067117773,0.006252193,0.006133339,0.0068486976,0.0052514016,0.004305492,0.011816466,0.005860444,0.0063738935,0.005326719,0.006088223,0.0076361704,0.0050158924,0.0074194963,0.0037319022,0.009735804,0.005781491,0.0061997445,0.0065688463,0.0084987655,0.008919731,0.0046534487,0.0081206,0.012528159,0.008997095,0.011983678,0.006496809,0.007457404,0.0058897943,0.006669293,0.006207815,0.0071799625,0.009520791,0.004115115,0.003298585,0.004881117,0.00434098,0.0024983238,0.011621884,0.0026281814,0.009270733,0.008407047,0.0004895806,0.0032600155,0.007902518,0.006965904,0.005291581,0.007145576,0.006256163,0.006992502,0.008832384,0.01160962,0.010735946,0.013373382,0.0040206457,0.011993504,0.0069364416,0.0067888563,0.0024589072,0.008789153
10,0.00013609107,0.00016225572,0.0002254245,0.00016728402,0.00015772514,0.0001683758,0.00021791652,0.0003837643,0.0003419037,0.00067128043,0.00073598453,0.0008826769,0.00077632297,0.0013567123,0.0019863711,0.0014525336,0.003219327,0.0029748664,0.0015061273,0.005741574,0.0035356805,0.00082837336,0.0030710965,0.004918677,0.0032275543,0.003846502,0.0018805328,0.0033986275,0.0035563891,0.0077777943,0.0045855897,0.005129534,0.012695054,0.008356822,0.003712846,0.0045330105,0.0051388736,0.0057646767,0.0026637593,0.005689445,0.005830033,0.007832259,0.0059861075,0.0026927195,0.0063517382,0.0019196508,0.018418683,0.005357215,0.0088971965,0.006105739,0.0055075916,0.005518939,0.0052677314,0.0022463575,0.004453047,0.0052995337,0.009384706,0.0050544823,0.0060972255,0.0040633543,0.010420355,0.002584801,0.010970855,0.0026376029,0.00931101,0.007134162,0.0077774855,0.004214858,0.007165506,0.006243938,0.008270336,0.008800439,0.003471293,0.0068496126,0.0059628207,0.008123233,0.011276392,0.0065672323,0.004159092,0.0052622086,0.002035141,0.0018876519,0.012800766,0.00735848,0.0051503084,0.00789965,0.006453571,0.008300712,0.0076580145,0.004225916,0.006342941,0.0052235364,0.0071457094,0.0074009397,0.0034029284,0.008260344,0.0024571787,0.006541726,0.0066100527
11,0.00014282894,0.0001067062,7.626588e-05,0.0002838766,0.00015961808,0.000114334376,0.00020127992,0.00032658808,0.00035795697,0.00074844377,0.0011244961,0.00052117807,0.0005861142,0.0009379156,0.0015379121,0.0004542048,0.0019407151,0.002584096,0.0039029985,0.002273379,0.003850732,0.0041755703,0.0036682885,0.004406211,0.002735365,0.002823437,0.0020931582,0.0053187236,0.0039138678,0.010019774,0.004092293,0.004290383,0.0029773575,0.0022935544,0.006166856,0.005808025,0.0050405,0.0025853298,0.0041116974,0.009496962,0.0034314734,0.0051000468,0.00655129,0.0028189737,0.00507859,0.010045187,0.020664737,0.005946732,0.0066251615,0.00898003,0.0044176774,0.007454511,0.0052576726,0.0015779298,0.0138315335,0.0045948084,0.005166453,0.0028713902,0.0069988007,0.0075042876,0.006164908,0.0093582235,0.0013003647,0.0047269776,0.0026178043,0.0028759232,0.0069040083,0.004643845,0.008218849,0.002983195,0.003992331,0.00815911,0.007192192,0.009645154,0.0075449096,0.006691804,0.0025864276,0.008953954,0.00065670593,0.012492562,0.004739266,0.002238124,0.0024511132,0.00720657,0.0061231386,0.008257292,0.005446148,0.0049117035,0.006948807,0.0069985306,0.00914835,0.00667892,0.0100758225,0.0065597626,0.0076826173,0.011679706,0.0049125124,0.0060164053,0.005393638
12,0.00012994927,9.2939845e-05,0.0001337892,0.00014006687,0.00021138304,0.00012966704,0.000111279325,0.00027534013,0.00019977297,0.00031814334,0.00071571756,0.0010327841,0.000777035,0.0009453756,0.0014939356,0.000683984,0.002420603,0.0019435034,0.0031134652,0.0022490416,0.0019030632,0.0049016355,0.0047450997,0.0022705677,0.004327343,0.001302314,0.0032840883,0.002894204,0.0012344349,0.0009839191,0.0033268882,0.003708828,0.01188409,0.0042823004,0.0044833156,0.003987446,0.0044760304,0.0030604382,0.004827337,0.0033695982,0.0024293945,0.0030105454,0.0050052283,0.0059321895,0.00453342,0.004740081,0.0006209777,0.008163212,0.0058782287,0.0048314016,0.005841614,0.0055577215,0.0076619964,0.0116283335,0.0016271621,0.0036071348,0.00545145,0.0042638523,0.009136047,0.0036372931,0.0070547075,0.007162477,0.0028143234,0.009922147,0.009767246,0.015485782,0.0067957155,0.008604035,0.0074726203,0.008935514,0.0046297284,0.0043853074,0.0037484157,0.004868478,0.0033958952,0.012687765,0.010888118,0.0074755205,0.002449803,0.011576198,0.008018569,0.00039186102,0.0044911397,0.008038382,0.004627565,0.0052218335,0.0060822563,0.008372602,0.008851259,0.010289838,0.006437567,0.0071452577,0.003759628,0.0064052567,0.009767743,0.010570056,0.006644585,0.008018833,0.0094422465
13,0.00013662386,0.00013293631,0.000109379616,0.00015365629,8.2164406e-05,0.00015000002,0.00018966435,0.00028634467,0.00018121328,0.00029394732,0.00023238325,0.00036855062,0.00042301655,0.0006087796,0.0012380993,0.00091170054,0.0017526755,0.0008896274,0.0020635878,0.0026077821,0.0034145345,0.0023878093,0.00081277016,0.0012193202,0.0015254763,0.0031789434,0.000791147,0.003711991,0.0030612925,0.0009940052,0.0025179922,0.0040531345,0.0064944415,0.0040692016,0.004047352,0.008338563,0.0063860584,0.003468155,0.0028197654,0.0052311895,0.0019308045,0.002671329,0.0020301214,0.004747228,0.0061966935,0.0017465506,0.0059118625,0.006662872,0.0039929845,0.0055037118,0.0036015974,0.0031009377,0.004514923,0.0063908026,0.0035900222,0.0064129625,0.00615556,0.004746226,0.007503016,0.0043911296,0.006027603,0.0022782455,0.0046678362,0.013556959,0.003951039,0.0036205398,0.006319578,0.0059085386,0.0050795637,0.005190726,0.003273928,0.0039541135,0.00405629,0.0046580737,0.0028490215,0.005567366,0.012603803,0.008809251,0.0038735345,0.0025823116,0.009118872,0.001960062,0.007262431,0.0073137316,0.005617957,0.0061126566,0.0059137493,0.0051404443,0.0061763665,0.008655289,0.0033758883,0.007961968,0.007934158,0.0041344604,0.006321212,0.007607007,0.0059078974,0.006924785,0.004862044
14,0.00011180642,0.00014767784,8.311989e-05,9.1043505e-05,9.743293e-05,0.0001435076,0.00012322531,0.00015929455,0.00030168754,0.00023482661,0.0004924921,0.0007526938,0.00066320685,0.00052242505,0.001353668,0.00044554204,0.0011546281,0.0010556914,0.0010537205,0.0016549522,0.0016945717,0.0018388215,0.0029164492,0.0019768924,0.0048695696,0.0028487449,0.0020975964,0.0026599867,0.0027220212,0.00066778564,0.0027204154,0.0058134375,0.007929233,0.0034816274,0.0028147532,0.0025670459,0.0016969517,0.0041411524,0.005169399,0.008282192,0.0039933748,0.006852553,0.006251861,0.007631428,0.0060940054,0.0027865237,0.0019389549,0.005700129,0.0073321187,0.005331497,0.011530808,0.0029719735,0.0035487777,0.012110978,0.004417802,0.005344099,0.005963332,0.006976033,0.0064268857,0.0011744858,0.0023669598,0.005581165,0.0075996234,0.00325569,0.0023506454,0.02063365,0.0046178163,0.0057979897,0.005396723,0.0038323037,0.0031077086,0.0057573197,0.00607331,0.004967815,0.004759919,0.0066720755,0.00574686,0.0024507134,0.004091664,0.003056671,0.0056729447,0.004556829,0.005134437,0.007235461,0.0083954865,0.007313011,0.0066489205,0.005214299,0.0048618442,0.007987699,0.004030775,0.0061233863,0.0053705196,0.007923321,0.005927094,0.00775692,0.00699253,0.0032833652,0.0053586755
