,0
0,1.5053744879203555e-05
1,0.00030081761563345425
2,6.558231586431693e-05
3,5.5568983927661474e-05
4,2.6505674559874468e-05
5,0.004874163226474365
6,0.0004164751619802541
7,0.000662721654129574
8,9.884116749653624e-05
9,4.773370832426511e-05
10,0.00010679014162964266
11,0.001520256416292932
12,0.005940555720197073
13,0.001240022904556916
14,7.963172358355134e-05
15,3.202447665066914e-05
16,0.005498258950379256
17,2.596084512793687e-05
18,0.0015582535268733883
19,4.7696235493776e-05
