,0
0,7.13619998905567e-05
1,0.00014749661197896647
2,0.00011907641577504557
3,5.84767386707938e-05
4,0.0001261465415639738
5,0.00014364883002859072
6,0.0001450096047148017
7,0.0001187047985677933
8,0.00012613852970408293
9,8.410511403002876e-05
10,9.421204458560623e-05
11,0.0001274977142283779
12,0.00013036713483893263
13,7.938776551018022e-05
14,7.072556903075597e-05
15,7.190111303842857e-05
16,0.00010334520248590075
17,0.00011040821905317396
18,7.40624668664837e-05
19,4.663154973088903e-05
