,0
0,0.0001575131867360152
1,0.0001035592209876664
2,0.00010381414628091459
3,0.00015547455914524831
4,0.000130167407034072
5,0.00011519660563002919
6,0.00016332321118978243
7,0.00011974765037817741
8,0.0001660547510017221
9,9.65292267051284e-05
10,0.000167994361756503
11,0.00015403481244023786
12,0.00013839461178369384
13,8.145073532184371e-05
14,0.000143085380938753
15,0.0001110016994241785
16,0.0001857686521091577
17,0.00017245177761547183
18,0.00017967123969743668
19,0.0001764304944622483
