,25,25,25,25,50,50,50,50,100,100,100,100,500,500,500,500,1000,1000,1000,1000,3000,3000,3000,3000
,baseline,hybrid,loss,transfer,baseline,hybrid,loss,transfer,baseline,hybrid,loss,transfer,baseline,hybrid,loss,transfer,baseline,hybrid,loss,transfer,baseline,hybrid,loss,transfer
0,0.0006113624000275908,1.5053744879203555e-05,0.00012304116599956108,0.00015751318673601518,0.00019847371703927383,4.658142196363898e-05,0.00011734732629090772,5.35764641109032e-05,0.00013035756162169563,0.00014225447958897741,0.00011022203180250666,5.529352704216612e-05,0.00010842760500693744,0.0037612727088924976,1.0977852189872771e-05,1.9136156970928204e-05,7.13619998905567e-05,3.3177970296509824e-05,8.936667338756689e-06,6.7511073924816875e-06,6.472068817549865e-05,2.328800699243945e-05,6.262246530684105e-06,6.173502221164393e-06
1,0.0004648155866080835,0.00030081761563345425,0.00019726430876446265,0.0001035592209876664,0.00015658033565154068,0.0007618262657559401,0.00013202791719839403,5.124871886491459e-05,0.00013256518243848849,2.743694924832052e-05,7.451489418471786e-05,4.820255576779647e-05,4.8457378893291606e-05,2.2897623152582894e-05,1.6580811668021613e-05,1.9443056614750814e-05,0.00014749661197896647,7.525335384965988e-05,1.2324401723884907e-05,7.117940933944351e-06,5.202939665169784e-05,7.481766163850833e-06,7.568765657729386e-06,6.3066932075562175e-06
2,0.0005526431312878378,6.558231586431693e-05,0.00016751527512989022,0.0001038141462809146,8.880595658944062e-05,2.4355384971094475e-05,0.0001919466845411929,5.0901594017426033e-05,0.0002542554025097158,2.085272863691245e-05,8.516218106994789e-05,3.7348621059389445e-05,0.0001091432177987223,0.00019105306379748536,1.3398159523703125e-05,1.9818582573740187e-05,0.00011907641577504556,3.299241251935753e-05,9.689055517888318e-06,6.813120090163545e-06,5.4963830018302396e-05,3.4048741304630226e-05,6.2315262934294075e-06,6.569198922244615e-06
3,0.0003788471652572826,5.5568983927661474e-05,0.00015065167827290704,0.00015547455914524831,0.0001813001721856665,3.033639797065348e-05,0.00015500163519074003,7.052309094215313e-05,0.00011523133018643841,9.705349731561303e-06,0.00010609266673733978,6.134885294342471e-05,0.00011406217698683352,2.4127472023488253e-05,1.0282721527015604e-05,2.0166742625223966e-05,5.8476738670793796e-05,1.6809605922226315e-05,9.3185712736322e-06,7.626761762840892e-06,4.826555972727567e-05,0.0006694679449920585,9.066296062107553e-06,6.160439384961172e-06
4,0.0006896380828594343,2.6505674559874468e-05,0.00012788517057019352,0.000130167407034072,0.00024846836230894663,0.00017100133003059766,0.0001674664547043423,5.706333914783168e-05,0.00013949442669407674,5.201756456527176e-05,7.975402462662952e-05,3.46892687237393e-05,0.00010210718992503428,1.7583174895534342e-05,9.399718432519141e-06,1.8560464870650812e-05,0.0001261465415639738,2.2858958588633703e-05,1.7997209340168546e-05,6.7686360990735196e-06,0.00012636700181732318,2.088395713397995e-05,8.833891329029185e-06,6.2316695568746065e-06
5,0.0007177449097072777,0.004874163226474365,0.00011157578737937073,0.0001151966056300292,0.0006112040756844543,3.414913144760706e-05,0.00011699652159642111,6.303913085119738e-05,0.00010499146474317592,0.005770927365113659,8.894878303102197e-05,3.545493450353224e-05,0.00010064602772356276,2.5949403019122393e-05,1.2624521753492771e-05,1.848912873905432e-05,0.00014364883002859072,6.2450804617784935e-06,1.6312138519750102e-05,6.712948596670862e-06,7.097870079672832e-05,3.247444743499461e-05,7.707008398302135e-06,6.222724141432208e-06
6,0.00043339530904127737,0.0004164751619802541,0.0001903366211403263,0.00016332321118978245,0.00012970346876300376,2.1634956249369615e-05,0.00013642111382902884,4.8064491993567325e-05,0.00011884878105709958,0.00011201385977908667,0.00016057536731506515,4.551694997521783e-05,0.0001028590115741572,1.5784463254837828e-05,1.1426152270439144e-05,1.8968612205762486e-05,0.00014500960471480168,2.6080939566216768e-05,9.549943410314737e-06,6.979823592351033e-06,5.370221980359581e-05,2.920671415992016e-05,6.503362209235003e-06,6.309136845700245e-06
7,0.0010443779994887073,0.000662721654129574,0.00011819314718893157,0.0001197476503781774,0.00011942317194845759,0.00045361359560986916,0.00012002920872727217,6.555289089884448e-05,0.00011627612511090149,1.3680706951355013e-05,0.00010759689915529356,3.0367206152372058e-05,0.00011380083595740844,7.1971311699274655e-06,1.7883519543153306e-05,1.8964882406727718e-05,0.00011870479856779328,1.8581878744179172e-05,8.630394831570903e-06,6.952499765076982e-06,5.370558833517783e-05,0.00013946883196260695,9.289525566583172e-06,6.089929490679036e-06
8,0.000647414461823205,9.884116749653624e-05,0.00026582473993203167,0.0001660547510017221,0.0003004765664656735,0.0039569038726882345,0.00016245418825627393,0.00010099101174224064,0.00014873702405240294,1.609325365758758e-05,9.912429291942524e-05,4.648935083365713e-05,0.00011223643006245096,3.490061237652787e-05,1.2177100256286585e-05,2.009809107211758e-05,0.0001261385297040829,2.530420191597937e-05,8.910464609422706e-06,6.658265857869587e-06,8.649808889365891e-05,2.7460718434135945e-05,7.189053337508818e-06,6.261838497957845e-06
9,0.00046177305469801924,4.773370832426511e-05,9.536281984919958e-05,9.652922670512841e-05,0.00020335328790160704,1.8570974207725185e-05,0.0001437454888604499,4.6298834388375175e-05,0.0001319011223668713,2.2034609401849156e-05,9.83061715349936e-05,4.1346497971032736e-05,0.00012676081500627933,2.1955471890294783e-05,1.3318109414866533e-05,1.9460877264312022e-05,8.410511403002876e-05,0.0041664101445695635,7.759223688175787e-06,7.00131599864578e-06,0.000121883726858657,0.00020008044417440602,1.1416934685862568e-05,6.645288538114247e-06
10,0.0005865425560550549,0.00010679014162964266,0.0002988686058313592,0.000167994361756503,0.00019337624976179148,0.003666082534248862,0.00011777295055924787,5.4105688693479874e-05,0.0002649179551289258,0.003451426821945818,9.487733110659277e-05,4.22370079628276e-05,0.00011165882671463884,8.819780729520262e-06,1.0708826730522326e-05,1.9721896939238468e-05,9.421204458560624e-05,4.458263290019929e-05,1.1557483538676579e-05,6.66806365220011e-06,6.454900072891637e-05,1.5967487111184564e-05,6.624895084654235e-06,6.213172380352477e-06
11,0.0012235736711920966,0.001520256416292932,0.00013978169159800733,0.00015403481244023786,0.00019726888754018567,4.3675253260552305e-05,0.00014051275997243774,5.2906692357755435e-05,0.00015229225434454496,1.635175037824769e-05,7.605834318299417e-05,5.637387674930817e-05,0.00012641502462320826,4.9879182360618876e-05,9.713216921404176e-06,1.943570056047673e-05,0.0001274977142283779,3.039477209361219e-05,9.798980941321137e-06,7.004252242185997e-06,7.82770727337755e-05,2.6899858806330546e-05,2.7068199008172445e-05,6.448010685528123e-06
12,0.0008663177208939088,0.005940555720197072,0.0001265621684012606,0.00013839461178369384,0.00023739253079954083,2.8089010789912958e-05,9.878368782189116e-05,6.510505862867805e-05,0.00014224980704335706,2.2745774195814706e-05,9.989340181037368e-05,4.3555255531028275e-05,0.00012245026397998102,8.917685705339705e-06,1.5898491916662036e-05,1.953442703613148e-05,0.00013036713483893263,2.9771871829976813e-05,2.3361044947511755e-05,7.257053964122123e-06,7.992457507331617e-05,1.2066549215803435e-05,1.590269114866914e-05,6.241865538252176e-06
13,0.0008175225245443992,0.001240022904556916,0.00019586852523402945,8.145073532184371e-05,0.000161725984525816,0.0005599607008256634,0.00011850280746722854,5.4258920613999734e-05,0.00017347444281923239,1.6015736765793226e-05,0.0001155891120774657,5.254902680942057e-05,0.00010390507513001396,3.4072829689539635e-05,2.658010205923164e-05,1.9335885600593053e-05,7.938776551018022e-05,1.7421309953062373e-05,1.2303562248936134e-05,7.036554980973253e-06,6.133530673980562e-05,1.4407563880277404e-05,1.171255637131424e-05,6.128886982357235e-06
14,0.0003204992995315431,7.963172358355134e-05,0.00014444550291299043,0.000143085380938753,0.0001596492892150525,0.00030949404719567185,0.00017340614922461284,0.00010739110895678835,0.00011682931898421856,0.00019369264994417587,0.00017566838619425363,4.512321272887456e-05,8.681837111809754e-05,8.471414802236771e-06,1.2977452557557914e-05,2.069524291609866e-05,7.072556903075597e-05,1.4854887190697735e-05,1.3013654462974233e-05,7.171097544330685e-06,9.53628253328458e-05,1.868275413204622e-05,6.2793863938809164e-06,6.580365944374317e-06
15,0.0007260413789262379,3.202447665066914e-05,0.00014795149478051783,0.00011100169942417849,0.00021356275560045868,8.701000503088041e-05,0.00015575285042135646,4.4783986500232104e-05,0.00010801730968774056,6.764584608257906e-05,9.493120403304868e-05,3.991005265931947e-05,0.00012191748277858597,1.2810656265799271e-05,2.317753951581882e-05,1.8704387839449205e-05,7.190111303842857e-05,1.904075187066777e-05,8.747279990909607e-06,7.16429989284442e-06,7.817197917235696e-05,0.0015570599895957035,4.362243284710106e-05,6.194503963864529e-06
