Qa,Qb,Ta,Tb,Ca0,Cb0,Ca,Cb,Cc,T,V,Qout
8.99740563511352,4.855957685506,419.676544966626,397.818439302114,15,15,5.41260196507198,1.98073256057569,3.80333273717616,449.747696160599,266.811315213367,14.7450811868899
8.99576536735934,4.81599149744143,419.472909113899,396.827546623906,15,15,5.44318238065247,1.95665993260577,3.80007884337087,450.615879295208,265.911507875688,14.7201966775444
8.99372552639822,4.77604371007378,419.220601129683,395.844583426956,15,15,5.47402066618875,1.9327993310848,3.79659000136322,451.485923436116,264.995059387019,14.6948086348015
8.99128631621255,4.73611831814849,418.920251652538,394.87200660734,15,15,5.50511786938978,1.90915186299742,3.79286513380639,452.357910684457,264.062093763211,14.6689178888126
8.98844798072132,4.69621931417148,418.572611399738,393.912247100598,15,15,5.53647474794808,1.88571837409195,3.78890343897998,453.231958848979,263.11273838184,14.6425253173092
8.98521080375571,4.65635068800991,418.178549290868,392.967703805664,15,15,5.56809177215739,1.86249945248177,3.78470438768041,454.108221958038,262.147123971889,14.6156318460388
8.98157510903073,4.61651642649316,417.739050275976,392.040737588867,15,15,5.5999691281715,1.83949543291706,3.78026771945572,454.986890714727,261.165384602583,14.5882384492051
8.97754126011281,4.5767205130142,417.255212873713,391.133665382994,15,15,5.63210672188652,1.81670640170976,3.77559343820186,455.868192893105,260.167657671343,14.5603461499133
8.97310966038349,4.5369669271312,416.728246425607,390.248754396165,15,15,5.66450418342788,1.79413220229399,3.77068180713906,456.752393673596,259.15408389086,14.5319560206206
8.96828075299904,4.49725964416963,416.159468073339,389.388216444996,15,15,5.69716087222195,1.77177244140295,3.76553334318755,457.63979591572,258.124807275283,14.5030691835908
8.96305502084618,4.45760263482469,415.550299466576,388.554202426204,15,15,5.7300758826319,1.74962649584248,3.7601488107628,458.530740366447,257.079975125507,14.4736868113542
8.95743298649377,4.41799986476428,414.902263209587,387.748796940491,15,15,5.76324805013597,1.72769351984078,3.75452921501162,459.425605802569,256.019738013559,14.4438101271729
8.95141521214057,4.37845529423239,414.216979055521,386.974013082123,15,15,5.79667595802593,1.70597245295287,3.7486757945106,460.324809105617,254.944249766066,14.4134404055103
8.94500229955898,4.33897287765312,413.496159857877,386.231787407247,15,15,5.83035794460261,1.68446202849772,3.74259001344983,461.228805267979,253.8536674468,14.3825789725057
8.93819489003493,4.29955656323523,412.741607289252,385.523975093506,15,15,5.86429211084481,1.66316078250539,3.73627355332489,462.138087329,252.748151338296,14.3512272064545
8.9309936643037,4.26021029257732,411.955207338105,384.852345303064,15,15,5.89847632852706,1.64206706315075,3.72972830416109,463.053186239989,251.627864922527,14.3193865382931
8.92339934248185,4.22093800027366,411.138925594764,384.218576760618,15,15,5.93290824876119,1.62117904064989,3.72295635529446,463.974670657172,250.492974860633,14.2870584520881
8.91541268399524,4.18174361352076,410.294802338476,383.624253557463,15,15,5.96758531093619,1.60049471759457,3.71595998573462,464.903146661804,249.343650971692,14.2542444855318
8.90703448750306,4.14263105172463,409.424947437772,383.070861192092,15,15,6.00250475202982,1.58001193969966,3.70874165413526,465.839257406762,248.180066210532,14.2209462304417
8.89826559081799,4.10360422610885,408.531535076891,382.559782857215,15,15,6.03766361626522,1.55972840693775,3.70130398839851,466.78368268907,247.00239664456,14.1871653332657
8.88910687082237,4.06466703932347,407.616798321456,382.092295982505,15,15,6.07305876508486,1.5396416850346,3.69364977494027,467.737138447984,245.810821429626,14.152903495592
8.87955924338059,4.02582338505472,406.683023536968,381.669569041688,15,15,6.10868688741365,1.5197492172983,3.68578194764403,468.700376188349,244.605522784881,14.118162474664
