dCa_dt,Ca,dCb_dt,Cb,dCc_dt,Cc,dTdt,T,Rrxn,dVdt,V,Qout
0.0259292517634763,10.2031443045316,-0.00208704149579556,0.315616071584834,-0.0119211051338409,2.24061981194179,4.50227095564163,777.219896567045,15.1463899879887,-1.28080809864451,88.9565627226198,8.5140077865937
0.0250270677223421,10.228723492027,-0.00190948875631973,0.313619790472665,-0.0115587894830115,2.22882835875016,4.47930701897394,781.704131620727,14.9983820041006,-1.26887681398123,87.6836906281966,8.45287519694524
0.0240935894672035,10.2533862578256,-0.00173197409337435,0.311800758675551,-0.0111808076869148,2.21740649174943,4.45465368440189,786.164484611941,14.8550927827621,-1.25680155370908,86.4228255367426,8.39188022950294
0.0231284067515315,10.2771011375651,-0.00155434900562591,0.310158999391643,-0.0107870288729533,2.20636993152161,4.42838398273045,790.599295518811,14.7165446108171,-1.24458735726296,85.1741087111778,8.33103281563167
0.0221311213803782,10.2998362643822,-0.00137645854103978,0.308694687128692,-0.0103773314196697,2.19573452424456,4.40057422318241,795.00697850329,14.5827579604843,-1.23223932758456,83.9376763426648,8.27034292155432
0.0211013481636816,10.3215593815071,-0.00119814146282115,0.30740815405621,-0.00995160335043074,2.18551623221837,4.37130376570344,799.386025073467,14.4537515102947,-1.21976262797529,82.7136594886847,8.20982054471847
0.020038715946508,10.3422378558518,-0.0010192303926555,0.306299896202594,-0.00950974277692628,2.17573112397279,4.34065477858823,803.735007011952,14.3295421637922,-1.2071624788132,81.5021840143266,8.14947571002985
0.0189428687167485,10.361838692669,-0.000839551931078923,0.305370579520018,-0.00905165839283505,2.16639536390548,4.3087119816415,808.052579055815,14.210145065942,-1.19444415413411,80.3033705369293,8.08931846595304
0.0178134667905424,10.380328551358,-0.00065892675495066,0.304621045839984,-0.00857727001779612,2.15752520140099,4.27556237516105,812.337481313813,14.0955736172078,-1.18161297807724,79.1173343742093,8.02935888047968
0.0166501880753476,10.3976737624971,-0.000477169692107955,0.30405231874241,-0.00808650919161984,2.14913695938027,4.24129495510556,816.588541406962,13.9858394852704,-1.16867432119626,77.9441854960102,7.9696070369651
0.0154527294103412,10.4138403461779,-0.000294089773375609,0.303665609360996,-0.00757931981848249,2.14124702223055,4.20600041489516,820.804676318923,13.8809526143714,-1.15563359663706,76.7840284798084,7.91007302983483
0.0142208079835496,10.4287940317205,-0.000109490262142092,0.30346232214741,-0.00705565886070323,2.13387182306605,4.16977083438241,824.984893943141,13.7809212322709,-1.14249625618362,75.636962470107,7.85076696016239
0.0129541628248385,10.4425002788433,7.68313382181577e-05,0.303444060616609,-0.00651549708152801,2.12702783027004,4.1326993566243,829.128294314302,13.685751854814,-1.12926778617426,74.5030811418482,7.79169893112053
0.0116525563736339,10.4549243003648,0.000265083298811067,0.303612633095323,-0.0059588198362223,2.12073153326994,4.09487985318688,833.234070512296,13.595449288104,-1.11595370329056,73.3824726679749,7.73287904330853
0.0103157761200111,10.4660310865096,0.000455479701281247,0.30397005849545,-0.0053856279106459,2.11499942749747,4.05640657881551,837.301509227723,13.5100166282773,-1.10255955022186,72.2752196912635,7.6743173899583
0.00894363631752074,10.4757854308919,0.000648240495208507,0.304518572133842,-0.0047959384063641,2.1098479984871,4.01737381641374,841.329990978794,13.4294552588785,-1.08909089120888,71.1813993005554,7.61602405202299
0.00753597976588418,10.4841519582467,0.000843591576599871,0.305260631619708,-0.00418978567124162,2.10529370506678,3.97787551337988,845.318989970532,13.3537648458288,-1.07555330747028,70.1010830115022,7.55800909315174
0.00609267966143287,10.4910951539769,0.00104176488729275,0.306198922830654,-0.00356722227436261,2.10135296159622,3.93800491046503,849.268073588265,13.2829433299775,-1.06195239251637,69.0343367519417,7.50028255455534
0.00461364151292902,10.4965793955832,0.00124299853511472,0.307336365998203,-0.00292832002402142,2.0980421192093,3.89785416442959,853.176901518595,13.2169869172231,-1.04829374735515,67.9812208520145,7.44285444976738
0.00309880512014113,10.5005689860402,0.00144753693473626,0.30867612192354,-0.00227317102743841,2.09537744601812,3.85751396588824,857.045224492404,13.1558900661834,-1.03458297559595,66.9417900391257,7.38573475930668
0.0015481466123245,10.5030281891796,0.00165563096918716,0.310221598344171,-0.00160188879075558,2.09337510623812,3.81707315384778,860.872882645863,13.0996454733898,-1.02082567845668,65.9160934378524,7.32893342524683
-3.83194565509465e-05,10.5039212671382,0.00186753817211401,0.311976456472232,-0.00091460935778117,2.09205113819476,3.77661832855446,864.659803497,13.0482440559728,-1.00702744968117,64.904174574889,7.2724603456995
-0.00166053795918276,10.5032125199264,0.00208352293089658,0.313944617725251,-0.000211492485856938,2.09142143117417,3.73623346437741,868.405999537015,13.0016749317996,-0.993193870373784,63.9060713891177,7.21632536921857
-0.00331841099658443,10.5008663271665,0.00230385671084431,0.316130270670372,0.00050727714287026,2.09150170108157,3.69599952456021,872.111565437353,12.9599253970182,-0.979330503758819,62.9218162468813,7.16053828913279
-0.00501179565392831,10.4968471920499,0.00252881830075441,0.318537878203283,0.00124148867658737,2.09230746487339,3.65599407977487,875.77667487537,12.9229809009545,-0.965442889872893,61.9514359625325,7.1051088378152
-0.00674050171474854,10.4911197875555,0.00275869408018363,0.321172184983412,0.00199090381728281,2.09385401373054,3.61629093250853,879.401576983458,12.8908250183008,-0.951536540199143,60.9949518243198,7.05004668089805
