Qa,Qb,Ta,Tb,Ca0,Cb0,Ca,Cb,Cc,T,V,Qout
9.4959344290394,10.1761642459327,416.650840899776,420.701068991428,14.483678585777,13.3151290244195,5,5,0,500,70,7.55255795106104
6.33529963469212,7.84049207818092,407.943474766337,421.365009439586,18.0531302147392,15.5081022376991,4.94272404858948,4.93634591870702,0.521989301792844,499.289658886012,78.0791154734401,7.97650218835207
7.7439715490166,6.86733457920789,413.836938207924,415.437025870172,17.893641969779,15.505768435335,4.8932618204545,4.97186489936312,0.936471652217681,496.302063229388,86.1436522815502,8.37831504254778
8.78527959721707,8.13254112864803,410.402888758792,416.577998491046,12.1803521002661,14.1312458004539,4.91642961016538,4.88561303373857,1.29801564934469,492.457127806497,92.8445736651719,8.69807823205374
9.81845528081286,8.84256516637706,416.534767941386,416.131313466766,15.3545209945096,12.3580132054566,4.70142830217352,4.93783147236999,1.5859542963401,488.45442046754,99.7292048173572,9.01480266542807
6.95377283790157,6.66871015634168,418.869221475877,416.351943137526,12.9503803997918,13.0296285748428,4.60497870067848,4.80688714448146,1.82688315421026,484.443899743123,106.406998719246,9.31172503394477
8.23199774025865,6.62712147410665,413.207166308665,421.225581907545,14.9711318259267,15.3360355075183,4.45445109435895,4.81782434530543,2.02185826857802,481.642069410095,112.50244823171,9.57471891073599
7.8259707135951,10.3773567791581,406.140584872201,410.451166045369,14.7486606445272,15.1426887735571,4.39616544538481,4.82540055053845,2.16939659608079,477.928850818565,119.656653752381,9.87446268628613
9.03375086299151,7.29970299854236,418.15085227332,419.444093994775,12.1589995092757,16.3109846084265,4.36352520882253,4.79969227562206,2.32647762063925,474.935382756323,125.16919740054,10.0993582976545
9.08387169168809,8.60140189338847,405.850111673082,418.813143404352,13.4435734914854,17.8379026413492,4.38559189377706,4.78282667962206,2.45530553408785,471.459064941035,131.188595941693,10.3393464604683
6.44998211217876,6.10014542631187,414.425168480022,421.198776176064,17.9658991745323,15.928700046689,4.36974032695103,4.66532660189867,2.58620389485279,468.422623662733,136.106286213128,10.5313522290303
6.11669417026597,10.5038698077344,414.132562771067,415.406408775559,15.8675434827457,17.8317074878344,4.36069444585895,4.61980796071241,2.70068379903131,466.072118585822,140.669897246031,10.7064534087431
6.15434275963378,8.93780213141086,416.249131079445,409.730828897675,18.5735330267987,16.9157062334529,4.28564673077662,4.53007142064909,2.79191780906027,463.967439649626,145.421493696561,10.8857748329876
9.42407676892843,9.17527143214915,408.499598800934,408.39871694935,12.6385163321774,14.6698065647342,4.18876676418165,4.59504575397856,2.85418764217145,462.010928615031,150.886284033063,11.088426646598
6.28004831058274,9.34702604155689,411.960584494764,408.112482695199,13.6886273258834,14.8250739161264,4.19713885281641,4.54741371054151,2.92502220499641,459.817967384372,155.600241715094,11.2603056703664
6.51943418936144,8.04481352929556,411.924872397441,419.573586491907,18.4422013388479,16.3757835550035,4.16130887234564,4.53039875526217,2.98555086089902,457.740748024456,160.314570286214,11.4296134803765
9.40615997591641,8.30224070261643,418.511804474787,407.08891449105,14.5059471186035,18.2890180185868,4.17701773934912,4.47500907084649,3.04626661640843,455.961572370972,164.546388711947,11.5794844528116
8.72197110814432,7.91316691098723,415.782144058891,412.471494975957,17.4386255015606,14.5402898981175,4.2122304325897,4.37695539409175,3.10574203806096,454.193057300275,168.608533265246,11.7215439838439
8.25182527890346,6.77142110378388,411.230956601118,413.505159978762,18.2189928344756,13.494475415856,4.17350735991761,4.37234792439581,3.14723749906479,452.855451295005,172.952965788886,11.8715944788326
6.07049743431476,8.46022149817403,415.26023034301,415.608996637221,18.5636849165254,15.2274765443233,4.19174577025788,4.36530134313222,3.19423457138989,451.082665615562,176.983114632934,12.0091138804106
5.72035849795992,8.0542048208326,409.869788750511,415.044617231263,15.4876228547101,14.0202033950079,4.14357697973056,4.44808428630328,3.25117318529357,449.436478901288,180.191716884016,12.1174840839627
9.27976581204038,7.81159725512293,412.244009072106,409.221185568595,13.442447258903,17.0069166312777,4.06381569706827,4.48426550005996,3.29961107803742,447.804760268969,183.663087146895,12.2336481679294
6.79248983093486,8.43044693384181,411.223279071176,410.130857559686,13.5677647445638,15.4216537766067,4.05400501827395,4.44239044556739,3.33401335769546,446.380551069154,187.51050886495,12.3611208537807
9.82750472807042,9.75751888569635,412.648482419884,413.468093582419,18.8329269247433,18.9254209381618,4.0313123727769,4.45669805286237,3.37486218103843,444.928368394275,190.748299160524,12.4673853575069
8.7347547491459,9.07618782082701,407.168192350415,412.132412647662,12.6946089684419,13.4805479946443,4.02853990972064,4.4523385108075,3.40873485174726,443.342115675338,194.254310405174,12.5814408012596
9.5285041997558,8.35732700567874,408.472880911799,412.696103270728,18.5469873753791,14.9232132178416,4.04862423996512,4.37783396031617,3.4380912947864,441.819983997749,197.762990336626,12.6945571903973
8.29073373816774,7.66924076014935,412.383717502677,417.522504058216,15.4037264737615,16.4045823408259,4.05026966843787,4.35577496121343,3.46695451653081,440.516722247861,201.077117800111,12.8004834389824
7.70484414978477,8.59840889737242,411.331292801722,411.917206487352,15.5821273051223,13.9834580212063,4.03477129481227,4.28246150543125,3.4974950075409,439.518931804388,203.873753126813,12.8891923623385
7.59204838282356,6.63384639143963,410.691114050224,417.512197725951,18.1799995532945,17.730130634951,3.98272283405579,4.25339415707468,3.53302023846907,438.898137672857,205.860072872933,12.9518291641329
5.73195129403768,8.03802063239952,410.182696260162,418.153074850638,15.4498449893915,12.6995480498128,4.01301410934791,4.20139918769071,3.55086063931777,438.301909133518,208.691036933112,13.0405811123284
6.71979733559592,9.49916292765445,405.045696339157,409.658715417222,16.7293197646227,16.1708460755995,3.97563646554813,4.1574270519579,3.58331602940169,438.002783724601,210.323758961668,13.0914940838966
7.02187516790269,7.7496628347208,407.473064513663,416.107222612769,14.3649132679462,16.8987054150832,3.93876864429957,4.19478747095392,3.59225716563623,437.609901492375,213.109995188148,13.1779227073616
8.08100530059422,9.31423016667403,405.968114844074,415.767919763587,12.6615805168281,15.6712762330838,3.89838025887492,4.22296569607132,3.59425655906809,436.897792299672,216.351630270186,13.2777697218272
9.15761726140232,6.28029087726346,419.022386095063,412.117596837519,18.0368213225174,14.6791271653241,3.93012261862702,4.16462440726009,3.60947041361336,436.265343036214,218.732080107932,13.3506154847327
9.85206601638276,7.75872977687293,417.521072858287,409.886893781087,18.3128288200807,18.5696629751064,3.92143081484164,4.12740847945751,3.63269958823781,435.889918250744,220.471815128008,13.4036038979497
7.81690234419112,7.50731257481216,405.644467301532,417.435624877432,16.2411738623056,13.000452487246,3.99760413942275,4.14287427962058,3.63590802698731,435.100030984376,223.61180106891,13.498714316032
6.00694239621672,8.83966090910427,417.207539262378,409.119034853592,12.4846000097199,18.3631522907976,3.97523817838252,4.09783483567222,3.65563843793208,434.469244148647,225.663172801141,13.5604902660827
6.65304366545726,6.95412608528542,408.897258632334,417.973934985923,16.082798261043,16.8766156492399,3.93568141654722,4.14072602700253,3.6668691676718,433.727057020689,228.143679383868,13.6348155419378
8.10541383104949,6.9522650233837,415.900987739194,413.018781746519,13.056102223919,11.9467200301629,3.90660024306187,4.17767702414317,3.68257547443472,432.983692652226,230.287066175643,13.6987146677839
6.90871594764996,8.32434791170569,407.811489491201,412.012788751872,15.3025896256748,15.534501347213,3.86371769308109,4.14967393700388,3.70185545557071,432.489646464248,231.92415545854,13.7473198809745
9.06869743644032,6.63788123008071,407.550616682795,413.168421523962,15.9357868966494,13.8546226377512,3.87055151931068,4.10084879405059,3.71805730028024,432.10627490313,233.473475375293,13.79316147069
9.11065769077142,8.30812391854576,409.264285597173,421.063155369169,17.2387723813118,12.266242482094,3.84711756851119,4.07907238661043,3.73053589300703,431.884739689772,235.085473151051,13.8406964173615
8.88327388941761,5.77670188066702,404.945835874422,412.681717703674,15.6998992150262,12.9174107620661,3.82088923133073,4.05758067824441,3.74672814645719,431.813076497192,236.243450453726,13.8747425962976
8.39014441833671,8.9528767328148,412.018925313878,419.86757013685,15.30104904875,11.8620249543708,3.80139867680663,4.09722457522677,3.74321961120426,431.597068870759,238.569980153287,13.9428945727716
8.61732962446461,7.56140003674104,414.024534609677,415.047260205987,16.9872028691558,12.6924241636424,3.81241932720967,4.07132755376363,3.7429088476302,431.27855364686,240.731017314273,14.0059016335568
6.28419825138086,7.00740616271923,417.073654242857,407.751857241272,12.8394195436552,17.68530632901,3.83255790288725,4.03713608493851,3.75578976281011,431.075495720038,241.997178248774,14.0426863996468
9.17955612927953,7.5158477527287,419.044154190976,409.626242345729,14.902722884243,14.9645449920614,3.78599342909443,4.04747872470903,3.77313941473807,430.883165120424,242.950169219025,14.070309457288
7.74796876688226,9.80675920943419,405.491247229072,407.478559581558,14.3211543153412,14.8072152804739,3.80260999688345,3.99307109477593,3.76800381433399,430.759678822838,245.204778859266,14.1354458522206
5.21631982389964,8.68615060859021,404.990119599298,411.266090267234,17.0559516251918,17.1514763553066,3.7730100967847,3.97517470860449,3.76537090502369,430.471384572756,247.228287619061,14.1936511412391
5.91162510926743,8.04238234198138,414.485521305144,407.549670418753,14.8848238622516,12.0008392917451,3.71937517203414,4.02912344993397,3.77497471414761,430.26994035149,248.387801661648,14.2268967017929
8.9688615562931,7.44757187775064,405.562361314254,410.20176065141,12.7222326539879,12.8879114880782,3.66660577912426,4.02014593155601,3.78486729287848,430.295433685948,249.293382104263,14.2528075513209
5.76795968698075,8.93582794175595,413.408739170747,417.862097885168,15.9750390088312,11.8314926022802,3.64173576159128,4.01128359765515,3.78736212106511,430.498020506894,250.458372244962,14.2860716246792
5.87562344745827,6.25521445580841,411.022555463523,407.117415958377,16.3928960684889,18.5249223132363,3.60942237402668,4.01893917823219,3.7964146387003,430.703175962816,251.075142222009,14.3036509974665
5.79884626909404,9.00737660067806,418.282412872347,412.45185900571,16.8961742842277,13.447469268583,3.60515877313436,4.00309702407662,3.80531702521954,430.980892984558,251.68886766824,14.321122174686
8.19553191659131,7.47204184522788,406.235728602532,413.571094355119,13.5408615854292,13.9308007925958,3.55123668589202,4.003821093662,3.80692895520569,431.255701136548,252.606822485824,14.3472142669461
6.471139528238,10.394152581096,416.445788276621,407.150481763138,17.0759898683375,14.1515781906775,3.51029821907662,4.03498054979196,3.80431303139046,431.543403152222,253.72178818362,14.3788425476057
9.45580934118582,9.30245288723569,415.417220274212,407.64737167729,16.8073523098938,13.1078339926393,3.52278405523557,3.98394670132866,3.79636294635296,431.70359389103,255.272118665941,14.4227055692902
6.91865727829982,6.8822099963244,419.711805531186,420.554427665223,16.2720476210965,14.7869712366666,3.50592156825658,3.97697799541982,3.79069027509311,431.777470287565,256.68083221557,14.4624465084416
7.82673929453508,6.30589552392832,417.026447790253,416.708217803957,17.1046162520984,12.4817793164009,3.51202004587433,3.94660922063603,3.7936052210426,432.022210855197,257.400534509002,14.4827077992553
8.67889463809565,10.0700579105861,412.269256635726,411.446391395739,13.8044148391133,17.3581306138275,3.56597038928221,3.90657491257367,3.78873449680876,432.301896886232,258.642868330111,14.5176158466134
8.19952963969946,10.3689236718675,412.981212900043,411.660036845678,16.8103364121766,15.1265329357194,3.51287106756675,3.92799371855143,3.79406873172141,432.408211688485,259.336199230236,14.5370611443442
7.04397185071855,6.34193044792325,408.877097158667,410.133907112593,15.950316962105,14.1130262552115,3.49091398642093,3.94805049615289,3.78888949935927,432.45204118174,260.69992592683,14.5752328008757
8.07280687727929,8.35363025110224,405.68692393217,421.06006911051,14.297316046406,11.6584011287339,3.47675982632909,3.93720517136055,3.79455084930576,432.58958228984,261.189531674721,14.5889128400793
9.72554096908865,7.48237739308223,417.219512545637,407.922219639846,14.0670543304687,18.1771890994634,3.49961944439216,3.89405521625811,3.79906384333498,432.652238201896,261.759575027754,14.6048242361413
6.75515897856167,6.79057554533572,409.555634446732,420.238390744081,10.8720629548367,17.0879973368126,3.47759722948992,3.93820241512232,3.7839136450977,432.557979577584,263.72017363788,14.659417807161
5.2349225033919,5.83791711049363,407.254227117319,411.156365636581,14.6243313641193,12.02669428,3.47700187012761,3.88579801668934,3.79524300349465,432.71396741094,263.786658531812,14.6612655391819
5.67692043493656,6.62595768876026,411.887804806677,416.297275715418,13.7242221544097,12.6650486961894,3.45601485675794,3.86362060517431,3.79030805616553,432.977773343553,264.742380794463,14.6878010530066
6.17337868107473,6.54489250335445,417.547942397005,415.117122670462,15.6498263120489,11.4752478086037,3.46282503975117,3.82977245610289,3.78446755003046,433.229404004412,265.696567488024,14.7142461934254
8.76589752180143,9.51127423524756,406.983290863247,420.890515698307,11.1845067338285,17.0788531117744,3.43065402157923,3.86631931240222,3.79147925769608,433.504777025942,265.770026583753,14.7162801311038
7.16550795431803,6.05585999013038,405.978400340325,415.25779580221,10.4344675732638,14.9487395852338,3.43021506045231,3.9165495521398,3.77890106462647,433.545577556878,267.441777484398,14.7624918656958
8.22263139652509,8.04088123392661,409.952888859445,410.577192122623,13.7722081802405,14.2861367983663,3.40762231043996,3.90437828422187,3.77676218632007,433.508834159781,268.39344392043,14.7887340114756
9.48851419092851,6.75475254612105,419.518637398996,409.027049885382,11.455464803933,11.9149249260848,3.3614304812695,3.86496458804753,3.76620567194316,433.448111857921,269.825508876459,14.8281355932251
9.58934589705232,5.96475192033282,412.917171115514,411.122395033312,12.2377466049226,16.0108826973585,3.32090339940004,3.92440675294593,3.76431323720599,433.687831923802,270.507690635788,14.8468682515331
7.38387127953129,9.7490098523328,414.019513297866,415.417234178133,16.9347334245991,14.8121378841101,3.30498407659683,3.90006048735954,3.76013013474159,433.813879671568,271.367836783181,14.8704541630514
8.85329991495223,6.44173211826398,415.658538549545,415.992601295236,10.2133202924405,12.6769580634039,3.30284770800409,3.92749042188559,3.75167432896188,433.843850550337,272.682905558285,14.9064422804121
