,pred,Cc
0,0.87909997,0.0
1,0.8721944,0.11912246337590114
2,0.88922656,0.22303041388910178
3,0.86955047,0.30578414488889083
4,0.901204,0.37502723574286523
5,0.8864577,0.43106319456398146
6,0.89181125,0.4734657938458959
7,0.8833501,0.5186109696919478
8,0.900318,0.5556361853274144
9,0.89112556,0.5932564486997982
10,0.9095715,0.6261580383062185
11,0.8967074,0.652378744705832
12,0.90441906,0.6702751301770276
13,0.89622825,0.6906330238417769
14,0.8922581,0.7080289939924015
15,0.9157549,0.7254787366764908
16,0.9098281,0.7425720067042928
17,0.92308986,0.7544978258100479
18,0.91560113,0.768004811140263
19,0.9194445,0.7843690011774588
20,0.9078574,0.7982900791159305
21,0.91217166,0.8081773138664861
22,0.9050369,0.8199172889405371
23,0.9274598,0.8296523137777121
24,0.90534633,0.8380893722126307
25,0.9282347,0.846384678566773
26,0.9224618,0.8551620330623324
27,0.91990995,0.8653720046469456
28,0.9250379,0.8704993460030551
29,0.91173536,0.8798270435821187
30,0.9068597,0.8823967312239357
31,0.90874445,0.8829713580340196
32,0.906353,0.8873438284878704
33,0.9373719,0.8940199064936462
34,0.9320021,0.8949420136160348
35,0.9118189,0.9006125449492769
36,0.9036789,0.9038402630673901
37,0.9172163,0.9083542645688266
38,0.91783583,0.9138953421187052
39,0.9147342,0.9185517615079865
40,0.9154171,0.9221381161586879
41,0.9267856,0.9267917790145682
42,0.9060875,0.925783423986322
43,0.9258944,0.9256941103582953
44,0.9311318,0.9293960927109675
45,0.9087827,0.9343823925479923
46,0.93037224,0.932906418069414
47,0.9070138,0.9321497184353599
48,0.9055082,0.934909858642683
49,0.91650355,0.9377529913993694
50,0.90226614,0.9384700064399046
51,0.9233373,0.9410717051596506
52,0.90822047,0.9436302561112395
53,0.92236966,0.944093525706538
54,0.9058656,0.943341707713433
55,0.91548604,0.9410568487496093
56,0.92734104,0.9394265198014589
57,0.9307967,0.9402642769261108
58,0.930225,0.9388644280095887
59,0.90917015,0.9403974901589646
60,0.9184887,0.9389089758308105
61,0.9128582,0.9405360510270586
62,0.90805197,0.9418330880792043
63,0.9165791,0.937478912484494
64,0.89992,0.9407349765348204
65,0.8980132,0.9393166698641683
66,0.9065771,0.9376381050773722
67,0.92175245,0.9396532738505281
68,0.9025101,0.9360382940046219
69,0.8873971,0.9354235791622203
70,0.90965664,0.9323896309230452
71,0.917524,0.9318457441026804
72,0.9113614,0.9306435180739909
73,0.9170271,0.9282133146810724
74,0.9066548,0.9262969384101583
75,0.9032985,0.9201951866282785
76,0.91441894,0.9161079527338234
77,0.8998514,0.9183123990663955
78,0.9129077,0.9149017542238113
79,0.9038133,0.9115878763295466
80,0.9110326,0.9111712418975139
81,0.91162956,0.9105930171831494
82,0.9173696,0.9080897564306452
83,0.9011639,0.9060956814578527
84,0.9018993,0.9065967438065812
85,0.9046749,0.9070154614539506
86,0.8856934,0.906214295788011
87,0.8982541,0.8961860995400271
88,0.89691913,0.8923311323805023
89,0.90046084,0.8930152004818797
90,0.89742136,0.8900985300347433
91,0.8937743,0.8880050087189661
92,0.88569987,0.8854022360797824
93,0.8858933,0.8818110612966763
94,0.88542485,0.8807396760018918
95,0.8849395,0.879009643052712
96,0.87980115,0.8765566948271767
97,0.8813103,0.8744346929254465
98,0.8756148,0.8710344927078931
99,0.87008226,0.8658087189593371
100,0.86514175,0.8644768624575414
101,0.8697862,0.8623394022464771
102,0.8602189,0.8588125466879392
103,0.8597742,0.8580559820898932
104,0.8576154,0.8557615032653676
105,0.8496613,0.8507011229580843
106,0.84935397,0.8450383875687631
107,0.84774715,0.8441282980246464
108,0.84242994,0.8381196882261192
109,0.83784235,0.8327060931188184
110,0.83923477,0.8292908773811641
111,0.8328253,0.8277526367502251
112,0.83327156,0.8291888022686609
113,0.8262774,0.8254313571178972
114,0.8264428,0.8255549857808613
115,0.82245004,0.8254795704808414
116,0.8135652,0.8230424693592393
117,0.8191191,0.8188955119798323
118,0.8124488,0.8171281851059083
119,0.8071415,0.8132048047753929
120,0.80581486,0.804676187644368
121,0.8111546,0.8074457049010249
122,0.8058959,0.8033469480725521
123,0.8001065,0.8002564092783496
124,0.8047531,0.7990587645582359
125,0.8037814,0.7976348280645538
126,0.8058529,0.7983874897806359
127,0.79467356,0.7967175022899489
128,0.79332227,0.7934237168082651
129,0.78969574,0.7943589228192479
130,0.7873454,0.7911299116768468
131,0.7985563,0.7934995033699116
132,0.79289716,0.7914370408348389
133,0.78485346,0.7891346843159784
134,0.79145056,0.7870649811684443
135,0.7850438,0.7824676907153013
136,0.78445655,0.7779663313653945
137,0.78009355,0.7774225450042892
138,0.78541636,0.7788927756998416
139,0.78773177,0.7820654721126147
140,0.78205574,0.7831673841986918
141,0.7779878,0.7813768987925169
142,0.7714227,0.7781829259672002
143,0.76633567,0.7745187230890682
144,0.75738233,0.7723741686745315
145,0.76501304,0.7699295619556805
146,0.7714834,0.7712832257747935
147,0.7643442,0.7717249708597369
148,0.76443154,0.7704289907969223
149,0.7618956,0.7679366393275636
150,0.76404774,0.7697681763307191
151,0.7465825,0.7664319728473369
152,0.7518691,0.7652932886674415
153,0.7523617,0.765657588118336
154,0.74287105,0.7650852690621752
155,0.7573209,0.7638063334417727
156,0.74866474,0.7617998162616847
157,0.7538995,0.7602600026486322
158,0.7487565,0.7607546838000335
159,0.76486236,0.7612113684770143
160,0.7534371,0.7605228509637498
161,0.7538639,0.7600637660368438
162,0.7586772,0.7593331382495045
163,0.752267,0.7597886840116823
164,0.7541951,0.7609478763956784
165,0.7610956,0.7621694127906024
166,0.7496967,0.7613061487055716
167,0.7490401,0.7611639148709939
168,0.75210786,0.7603815283893002
169,0.7550266,0.7626000678086652
170,0.74740744,0.7631420312011383
171,0.7470527,0.7626845981135697
172,0.74990267,0.7618086493679244
173,0.7563558,0.762460363570214
174,0.75073236,0.7595137998905956
175,0.7610526,0.761722555500371
176,0.74605507,0.7638683416414196
177,0.7678412,0.7649381242723974
178,0.76961684,0.7653221867919728
179,0.772972,0.7666914794994405
180,0.77712697,0.7677810643004924
181,0.77080405,0.770677942407835
182,0.7789743,0.7720001416947466
183,0.7793111,0.7723266336642713
