,pred,index,Cc
0,0.79698724,3100,0.796581382934141
1,0.7823444,3101,0.8000367355677966
2,0.8016183,3102,0.8009814976178916
3,0.78394055,3103,0.8033820739475883
4,0.7991051,3104,0.8041450311024454
5,0.7886401,3105,0.8071844012362249
6,0.80413187,3106,0.8093963661765061
7,0.8104024,3107,0.8137001830889546
8,0.8008076,3108,0.8194298963756238
9,0.8017141,3109,0.8209547225702094
10,0.81785727,3110,0.822680963609824
11,0.81585056,3111,0.8247091814268255
12,0.81869817,3112,0.8282546109611999
13,0.818867,3113,0.832075222577827
14,0.8215052,3114,0.83591227408699
15,0.8272269,3115,0.837297829067596
16,0.8322703,3116,0.8419989803213158
17,0.836415,3117,0.8433077792799137
18,0.8401494,3118,0.8457670007184327
19,0.84395814,3119,0.8486118687099798
20,0.84791595,3120,0.853345279341517
21,0.85291964,3121,0.8561880928721514
22,0.8531264,3122,0.8594694875580926
23,0.8583556,3123,0.8619039790845854
24,0.86185074,3124,0.8686708609234846
25,0.8654961,3125,0.8724231074474226
26,0.8676502,3126,0.8766907332459928
27,0.8704112,3127,0.8764372669451115
28,0.8768646,3128,0.8820514874817761
29,0.87399495,3129,0.884193901944382
30,0.8845687,3130,0.8886905221392164
31,0.8805298,3131,0.8902518102404656
32,0.8801629,3132,0.8928649028518794
33,0.8758375,3133,0.8933704865319351
34,0.87531114,3134,0.8957506074765794
35,0.88696676,3135,0.9041773429421626
36,0.8844062,3136,0.9045150456881607
37,0.9096331,3137,0.9096944342205469
38,0.89676136,3138,0.9142925335778697
39,0.90116626,3139,0.9179182342071761
40,0.9090053,3140,0.9189477922580495
41,0.9092974,3141,0.9215957127509057
42,0.92387474,3142,0.9258273071012797
43,0.9198446,3143,0.9264382646705546
44,0.91102034,3144,0.9273474466307562
45,0.91720253,3145,0.9293510421999049
46,0.9261762,3146,0.9337290506665274
47,0.913191,3147,0.9387833384627395
48,0.9380868,3148,0.9397762940637628
49,0.9170905,3149,0.9416061720718012
50,0.9316819,3150,0.9442547381975079
51,0.9491321,3151,0.9468274107823709
52,0.9247664,3152,0.9437553507707427
53,0.9441936,3153,0.9457878765836352
54,0.9567669,3154,0.9491966933775119
55,0.95731664,3155,0.9493587067755743
56,0.9428252,3156,0.9512022117895401
57,0.9772965,3157,0.9566734668139865
58,0.95960385,3158,0.9611352930412348
59,0.95176804,3159,0.9660685640168745
60,0.9777738,3160,0.9670122228124983
61,0.96159846,3161,0.968751969431116
62,0.96177584,3162,0.9692566291108669
63,0.96953344,3163,0.9718472081455057
64,0.9514002,3164,0.9766695537442064
65,0.95150214,3165,0.9800861651553889
66,0.9679008,3166,0.9811187992407201
67,0.9651093,3167,0.981131432361644
68,0.98036957,3168,0.9851244202180114
69,0.98587537,3169,0.9889264377262053
70,0.9783856,3170,0.9903466173876305
71,0.9870458,3171,0.992143711419477
72,0.96769816,3172,0.9921918044611985
73,0.9804008,3173,0.9905632756468343
74,0.9794434,3174,0.9928844628932665
75,0.98471206,3175,0.9944982377584759
76,0.9773559,3176,0.9967231345857841
77,0.98376435,3177,0.9956556674827598
78,1.0153065,3178,0.9931716641561932
79,1.0203631,3179,0.9961015133020557
80,0.99568635,3180,0.9968595670124147
81,0.9807077,3181,0.9966050133203782
82,0.9743333,3182,0.9966808462089561
83,0.97478974,3183,0.9939986252124802
84,0.97181594,3184,0.9936432156327918
85,0.96164984,3185,0.9934428913766633
86,0.998668,3186,0.9918722080472843
87,1.0003395,3187,0.9952700678927145
88,0.9565945,3188,0.993953003856202
89,0.98382014,3189,0.9955886474451368
90,0.96735907,3190,0.9954135396693642
91,0.9699262,3191,0.9925539213165508
92,1.003114,3192,0.9934831670448773
93,0.9824954,3193,0.9951323973914827
94,0.9638159,3194,0.9934562972982258
95,0.9953156,3195,0.992399033471687
96,0.98574597,3196,0.9926067085842066
97,0.9528025,3197,0.9886825874965749
98,0.9416129,3198,0.9842772359125028
99,0.9947383,3199,0.9836630656792922
100,0.97668874,3200,0.9817348283208138
101,0.96437454,3201,0.9802262857793161
102,0.97330475,3202,0.9804531003939223
103,0.95034933,3203,0.9801844624223254
104,0.9633177,3204,0.9727343491432203
105,0.9615977,3205,0.9714181700633633
106,0.94819325,3206,0.9678377574263708
107,0.9695526,3207,0.9675172723019468
108,0.93960536,3208,0.9608468133596885
109,0.9480917,3209,0.9579009182277908
110,0.9399249,3210,0.954120790143302
111,0.9261474,3211,0.9523016665901899
112,0.9434739,3212,0.9497136761856078
113,0.9582606,3213,0.9491512341735256
114,0.9587328,3214,0.9482693287333109
115,0.9405375,3215,0.9420488661138804
116,0.92675483,3216,0.9421224097933929
117,0.9540094,3217,0.9390825153481365
118,0.9231637,3218,0.9398300094630546
119,0.9159799,3219,0.9391672128491265
120,0.9556208,3220,0.9401381791843948
121,0.9201538,3221,0.9347414744299469
122,0.93157786,3222,0.9305989725677694
123,0.9519687,3223,0.9291535557105287
124,0.9468185,3224,0.9289398698522245
125,0.91204226,3225,0.928471120212033
126,0.9206335,3226,0.9271410119637976
127,0.9100723,3227,0.9222397086348113
128,0.91363776,3228,0.9187985535322296
129,0.91592973,3229,0.9134693994875505
130,0.910334,3230,0.9131864160655951
131,0.9212786,3231,0.9103086379191452
132,0.9089341,3232,0.9110781132735513
133,0.90598434,3233,0.9087937160631192
134,0.8939077,3234,0.9043402966568203
135,0.8977955,3235,0.8959473576882044
136,0.89531654,3236,0.8970969744437652
137,0.8980447,3237,0.8959731741358891
138,0.8931461,3238,0.8935220540914293
139,0.8866987,3239,0.8869563004004489
140,0.88610965,3240,0.8842493991562513
141,0.8738316,3241,0.8770812795682552
142,0.87996215,3242,0.8744555345884055
143,0.87318736,3243,0.8714654975936967
144,0.88077533,3244,0.8705028314849901
145,0.87472546,3245,0.8667656164902005
146,0.8650574,3246,0.8649513545695257
147,0.86003035,3247,0.8599755815811587
148,0.85606164,3248,0.8590955474030858
149,0.8531316,3249,0.8553225799272501
150,0.85161906,3250,0.8533212309715226
151,0.8464881,3251,0.8488200402779231
152,0.8437155,3252,0.8460870954780763
153,0.84068704,3253,0.84072591005634
154,0.83813375,3254,0.8398848310538437
155,0.83296806,3255,0.8362248591648935
156,0.8321588,3256,0.8339642004997913
157,0.82820976,3257,0.8280467088237543
158,0.8296374,3258,0.8246785940488861
159,0.82137495,3259,0.8248277355145052
160,0.8229894,3260,0.8207768547322398
161,0.81848776,3261,0.819909341523859
162,0.81766087,3262,0.8169401219219617
163,0.80305415,3263,0.8143224533871518
164,0.80769795,3264,0.8096217496800018
165,0.79609627,3265,0.8064514381154119
166,0.80608714,3266,0.8040567169289723
167,0.8066189,3267,0.801493179644512
168,0.789957,3268,0.8015805387055023
169,0.8025491,3269,0.796583043289206
170,0.7855954,3270,0.7948334723268101
171,0.7871757,3271,0.7885459133300665
172,0.79419935,3272,0.7856783375215584
173,0.78397125,3273,0.7859408048113078
174,0.7921781,3274,0.783772969483394
175,0.7826074,3275,0.7812162804627776
176,0.7911682,3276,0.7797122144368459
177,0.78427225,3277,0.782207862721751
178,0.78787065,3278,0.781072779039078
179,0.7930006,3279,0.7821600915579755
180,0.7798635,3280,0.7805865056237355
181,0.78423053,3281,0.7773350734593747
182,0.76570064,3282,0.7745891209483445
183,0.76513237,3283,0.7753069878084368
184,0.76271486,3284,0.7727116439433903
185,0.7509342,3285,0.7702668676323803
186,0.75885725,3286,0.7712555661657557
187,0.7387886,3287,0.7681182483901717
188,0.7485625,3288,0.7695729259967519
189,0.7671014,3289,0.7652155796824371
190,0.7182167,3290,0.7644342571111888
191,0.7576596,3291,0.7598023478921028
192,0.7436004,3292,0.7561080325409856
193,0.7256551,3293,0.7545701697769688
194,0.76177,3294,0.7553324287798872
195,0.71932507,3295,0.7555034947539577
196,0.73256,3296,0.7549394936590832
197,0.73923147,3297,0.7538714838573173
198,0.7466576,3298,0.7540724374180525
199,0.7303944,3299,0.7551325728620061
200,0.74981225,3300,0.7507133476925756
201,0.74202347,3301,0.7501750444952029
202,0.71167445,3302,0.7540560380830826
203,0.74597317,3303,0.755248320402562
204,0.7436807,3304,0.7576337743418108
205,0.750626,3305,0.7625067965703266
206,0.7411876,3306,0.7625381009138603
207,0.72516197,3307,0.7608420401249275
208,0.73715353,3308,0.7608768893009529
209,0.7458024,3309,0.7646605277787087
210,0.73918533,3310,0.762113155111237
211,0.73533463,3311,0.7626626326892668
212,0.73120534,3312,0.7613230585807086
213,0.75849015,3313,0.7621657928990949
214,0.73799145,3314,0.7621129826998887
215,0.76351005,3315,0.7611675438175792
216,0.74478847,3316,0.764942408479603
217,0.77372783,3317,0.7650185519328103
218,0.7725513,3318,0.7652306463199421
219,0.7585009,3319,0.7664093553588862
220,0.7776572,3320,0.7681072630211945
221,0.7517541,3321,0.770076873692454
222,0.7718778,3322,0.7719310261645974
223,0.77642405,3323,0.7728578642205917
224,0.76808983,3324,0.7729605421093246
225,0.7688959,3325,0.7765648660945641
226,0.77828586,3326,0.7755034602623334
227,0.7700966,3327,0.7769826624294018
228,0.785417,3328,0.7760787827504471
229,0.77494985,3329,0.7776096112086207
230,0.7716644,3330,0.7813713279319179
231,0.7689227,3331,0.7845424664008582
232,0.7782684,3332,0.7862638376278364
233,0.782844,3333,0.7853814896865933
234,0.7847343,3334,0.7862014063470592
235,0.7853098,3335,0.7846227933212702
236,0.7775953,3336,0.7892036721351983
237,0.77108115,3337,0.7887643490064183
238,0.7919932,3338,0.7871049731331121
239,0.7962163,3339,0.7885619406757375
240,0.7870384,3340,0.7915358161892248
241,0.7731764,3341,0.7941237458639799
242,0.7930676,3342,0.7938064874953766
243,0.7959893,3343,0.7948893646541367
244,0.7999421,3344,0.7967711708265175
245,0.8012419,3345,0.7957520841949289
246,0.8068875,3346,0.7966692881346588
247,0.80961233,3347,0.8003597462022293
248,0.80459464,3348,0.8024182037005163
249,0.8132061,3349,0.801597270744861
250,0.81146324,3350,0.8064635322283057
251,0.8116709,3351,0.8078040886151614
252,0.82217467,3352,0.8105672221449725
253,0.8191981,3353,0.8136789052280786
254,0.82405156,3354,0.8176044266194631
255,0.81980383,3355,0.8213625982649865
256,0.8255716,3356,0.8248945665504183
257,0.825137,3357,0.8243994951196262
258,0.82221144,3358,0.8240471042811814
259,0.8228555,3359,0.8272453723570046
260,0.8291088,3360,0.8271585890444648
261,0.8312761,3361,0.8283901619570595
262,0.8328446,3362,0.8302808247552693
263,0.83416915,3363,0.830115773406647
264,0.8355375,3364,0.8322756241876347
265,0.83737254,3365,0.8340202473824442
266,0.84132165,3366,0.8410743779136866
267,0.8430509,3367,0.8428753724081557
268,0.8456231,3368,0.845922731078105
269,0.84626704,3369,0.8437742651939607
270,0.85102123,3370,0.850321255949645
271,0.8531521,3371,0.8528351440604967
272,0.85182184,3372,0.8553584480388743
273,0.85767823,3373,0.8554228651740193
274,0.8619226,3374,0.8575368135054322
275,0.8639206,3375,0.8595747428456962
276,0.86666316,3376,0.8656417737193558
277,0.8635604,3377,0.8658439807334247
278,0.8699388,3378,0.8683784007074361
279,0.86482906,3379,0.8670319750859589
280,0.8773203,3380,0.8670472370916024
281,0.8717415,3381,0.8698117992089232
282,0.8776078,3382,0.8708836145483811
283,0.87950575,3383,0.8744469824610477
284,0.87452483,3384,0.8731608361691672
285,0.8838487,3385,0.8767006170804503
286,0.879535,3386,0.8764719408537424
287,0.88530076,3387,0.8786037729423717
288,0.87749463,3388,0.8800177402291826
289,0.8933024,3389,0.8810309159740985
290,0.8790884,3390,0.8784739508619475
291,0.8765402,3391,0.8802426731319546
292,0.8894214,3392,0.8847185394878742
293,0.88583547,3393,0.8870505338304003
294,0.88629884,3394,0.8878314543136641
295,0.88683385,3395,0.8895715531301861
296,0.8878473,3396,0.889143282995599
297,0.88243574,3397,0.8882696966868795
298,0.89000505,3398,0.8891804308555853
299,0.88857687,3399,0.890217652943606
300,0.89199054,3400,0.8911902373852945
301,0.8923264,3401,0.8935539536092376
302,0.902212,3402,0.8942419891922023
303,0.8969536,3403,0.895266748327751
304,0.9042117,3404,0.8954588638812303
305,0.9016876,3405,0.8925817179372963
306,0.89426064,3406,0.8968878236450397
307,0.8848576,3407,0.896688750720404
308,0.8893371,3408,0.8969220764146955
309,0.8830971,3409,0.8927993350349847
310,0.89658064,3410,0.8947696826577344
311,0.9017688,3411,0.8971813181541286
312,0.8835821,3412,0.8974487006404442
313,0.9080471,3413,0.8998197364375081
314,0.884848,3414,0.8968056540496165
315,0.8998934,3415,0.8945570904700377
316,0.88338906,3416,0.896150565928189
317,0.8898257,3417,0.8965116038715563
318,0.89998734,3418,0.8965735329394484
319,0.8900578,3419,0.897909655958841
320,0.88662803,3420,0.9011641396812909
321,0.8987357,3421,0.8975401595612187
322,0.9028041,3422,0.9015402849471654
323,0.9126874,3423,0.9029580337571841
324,0.90381414,3424,0.9080862877153119
325,0.8984654,3425,0.9027429787412384
326,0.9042649,3426,0.9023087900919426
327,0.9062354,3427,0.8999161030296986
328,0.9034675,3428,0.9040465053216192
329,0.9074379,3429,0.9050617704157385
330,0.891442,3430,0.8997631658948492
331,0.9038511,3431,0.8984051972851778
