,pred,index,Cc
0,0.8000418,3100,0.796581382934141
1,0.79881644,3101,0.8000367355677966
2,0.80471295,3102,0.8009814976178916
3,0.8018114,3103,0.8033820739475883
4,0.80641603,3104,0.8041450311024454
5,0.8051811,3105,0.8071844012362249
6,0.81049633,3106,0.8093963661765061
7,0.81367075,3107,0.8137001830889546
8,0.81507665,3108,0.8194298963756238
9,0.81889176,3109,0.8209547225702094
10,0.8230039,3110,0.822680963609824
11,0.8243108,3111,0.8247091814268255
12,0.82678086,3112,0.8282546109611999
13,0.8298474,3113,0.832075222577827
14,0.83345133,3114,0.83591227408699
15,0.8368472,3115,0.837297829067596
16,0.83913785,3116,0.8419989803213158
17,0.84303164,3117,0.8433077792799137
18,0.84493643,3118,0.8457670007184327
19,0.8478769,3119,0.8486118687099798
20,0.8511215,3120,0.853345279341517
21,0.85658616,3121,0.8561880928721514
22,0.85741955,3122,0.8594694875580926
23,0.8618229,3123,0.8619039790845854
24,0.8645983,3124,0.8686708609234846
25,0.869755,3125,0.8724231074474226
26,0.8726785,3126,0.8766907332459928
27,0.8760817,3127,0.8764372669451115
28,0.8785751,3128,0.8820514874817761
29,0.8803475,3129,0.884193901944382
30,0.8854802,3130,0.8886905221392164
31,0.88622224,3131,0.8902518102404656
32,0.8868541,3132,0.8928649028518794
33,0.8866587,3133,0.8933704865319351
34,0.88676155,3134,0.8957506074765794
35,0.89236015,3135,0.9041773429421626
36,0.89611405,3136,0.9045150456881607
37,0.9047135,3137,0.9096944342205469
38,0.9033594,3138,0.9142925335778697
39,0.90735435,3139,0.9179182342071761
40,0.9117761,3140,0.9189477922580495
41,0.912563,3141,0.9215957127509057
42,0.9185151,3142,0.9258273071012797
43,0.91961044,3143,0.9264382646705546
44,0.917396,3144,0.9273474466307562
45,0.91988415,3145,0.9293510421999049
46,0.9238151,3146,0.9337290506665274
47,0.92239565,3147,0.9387833384627395
48,0.9325198,3148,0.9397762940637628
49,0.92705613,3149,0.9416061720718012
50,0.932486,3150,0.9442547381975079
51,0.9389371,3151,0.9468274107823709
52,0.9332995,3152,0.9437553507707427
53,0.93740714,3153,0.9457878765836352
54,0.94230586,3154,0.9491966933775119
55,0.94442487,3155,0.9493587067755743
56,0.9405979,3156,0.9512022117895401
57,0.95147073,3157,0.9566734668139865
58,0.9495821,3158,0.9611352930412348
59,0.94975305,3159,0.9660685640168745
60,0.9595652,3160,0.9670122228124983
61,0.955787,3161,0.968751969431116
