,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.13376601,0.44540858,0.7999643,0.9624668,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.1307982,0.45470685,0.80118644,0.9641081,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.122152254,0.45999128,0.8002708,0.96220124,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.12583213,0.46318823,0.8045936,0.95848966,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.12092757,0.48126704,0.80281544,0.9618403,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.13416761,0.48387945,0.8052452,0.96227247,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.14985438,0.50063145,0.8095229,0.96182024,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.16190805,0.4909861,0.81313354,0.9594069,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.17172708,0.48692724,0.816512,0.9605965,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.16336037,0.4885798,0.8202206,0.95641685,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.17507522,0.49142155,0.819034,0.96225655,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.18100445,0.49770772,0.8228953,0.96016794,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.1858928,0.49969319,0.826803,0.9610987,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.20662649,0.50155324,0.83096606,0.96143544,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.20690317,0.49455455,0.8357626,0.9572071,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.20869248,0.49277705,0.8363241,0.9597308,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.23229273,0.5015546,0.8402882,0.9611822,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.23071109,0.5091434,0.8439477,0.96004343,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.23346327,0.50280744,0.8470788,0.9606409,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.25491196,0.5037454,0.8518463,0.9610974,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.2597584,0.50153905,0.85537773,0.9634387,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
21,0.2582,0.5018447,0.8599852,0.9614168,3121,0.2699463982076138,0.48490487621704764,0.8561880928721514,0.9681210249876332
22,0.28029084,0.4804632,0.86068916,0.9649445,3122,0.28240306617891336,0.49491282977582945,0.8594694875580926,0.9685228109397827
23,0.28551298,0.49515906,0.8671155,0.9614982,3123,0.2684799568262048,0.5187412183665178,0.8619039790845854,0.9697315036969187
24,0.27335656,0.5132855,0.86947733,0.96100104,3124,0.2649264810477335,0.5084266048688851,0.8686708609234846,0.9663514195785363
