,Cb_pred,Cb
0,0.44814932,0.9858941420950899
1,0.43600452,1.0
2,0.45675325,0.9657462985125292
3,0.45246807,0.9864841086001219
4,0.45820767,0.9344814314812799
5,0.46120596,0.9388249852052487
6,0.46093768,0.9418337673409228
7,0.47395846,0.9316240916618238
8,0.49003315,0.924926160125977
9,0.48624197,0.8782626757138089
10,0.49370608,0.8601855948759696
11,0.5041967,0.8245480045051414
12,0.4951242,0.850351636717609
13,0.5027203,0.8314352482393227
14,0.5136734,0.8246780007903437
15,0.52338946,0.8026807755509644
16,0.52430993,0.7637401526556163
17,0.53777325,0.7619103616077996
18,0.50826275,0.759111912097607
19,0.5455905,0.7919879803786003
20,0.5471393,0.8063568347390436
21,0.5480405,0.789726752526053
22,0.532038,0.7954088152354619
23,0.5494381,0.7936774851234892
24,0.5608746,0.7640890627339123
25,0.5602169,0.7553286450327262
26,0.5540999,0.7262132489633927
27,0.5839629,0.7146695650508347
28,0.5677968,0.6940205025959839
29,0.57217354,0.6765575943997175
30,0.56109333,0.6913947533465992
31,0.564765,0.7025853346126285
32,0.57570714,0.6794159216745578
33,0.56618273,0.6646361453497424
34,0.57375044,0.6707781678812518
35,0.5769359,0.6528913934097941
36,0.54880357,0.6699250199131987
37,0.56932926,0.6845995827943014
38,0.5830319,0.6734785550849152
39,0.5834991,0.6540883441057678
40,0.61439323,0.6454401536634679
41,0.61088276,0.6369050274085771
42,0.5968361,0.6526490371549271
43,0.60894454,0.6423644034697336
44,0.6093528,0.6287857480044485
45,0.5981574,0.6328931802637572
46,0.60808885,0.6112859639922669
47,0.6192368,0.6041786688029728
48,0.63327,0.6256036439932927
49,0.6216705,0.6220383502759887
50,0.6225114,0.6185188004352496
51,0.61715794,0.6215591053596753
52,0.6106074,0.6152676191937351
53,0.6290629,0.6155551731295733
54,0.6075952,0.6279297078837971
55,0.61266077,0.6076623409305061
56,0.6170647,0.6048948185096641
57,0.63323617,0.5928342916045151
58,0.62185776,0.5769352356513973
59,0.63558066,0.5854414097598379
60,0.63232005,0.5934066736736825
61,0.61364925,0.5890996072087253
62,0.62943745,0.5719632163541715
63,0.6299546,0.589495648382775
64,0.64760816,0.568683987005298
65,0.63080025,0.5598765434990047
66,0.6462157,0.5464342325901282
67,0.6362989,0.5609482966850667
68,0.630144,0.5808965218643887
69,0.63539124,0.5760628759488374
70,0.63251996,0.5604102871787522
71,0.6393192,0.5840168973947205
72,0.62876797,0.5743481243462505
73,0.63497734,0.5852415326484678
74,0.62271905,0.5837679230581719
75,0.6260785,0.5852033854727257
76,0.622164,0.569354189124812
77,0.60940516,0.561346156983452
78,0.6139505,0.5714152011305348
79,0.6142677,0.5680403399001176
80,0.61723864,0.5832527248480232
81,0.6005111,0.5750572853104985
82,0.6351664,0.5835666980233716
83,0.62347555,0.5725932424498109
84,0.6132897,0.5794064392995483
85,0.5954814,0.5672285540573595
86,0.60513484,0.553816719259439
87,0.6240189,0.5546231581738239
88,0.6234635,0.5607450565369116
89,0.5993974,0.5493529062391707
90,0.6032506,0.5511270932393075
91,0.6059371,0.5407987029147173
92,0.5905262,0.5378837868328809
93,0.57723093,0.5320906936619164
94,0.5903449,0.5183539760517554
95,0.58165383,0.5122380907596157
96,0.5845511,0.5052047881017506
97,0.59028995,0.5085693979581961
98,0.5935718,0.5100345815859122
99,0.5945021,0.5121585834027931
100,0.6111696,0.5149420451822043
101,0.5997251,0.504389882622808
102,0.59467995,0.5007238225362813
103,0.5670177,0.4872709923663619
104,0.59937537,0.4851928928473543
105,0.5788113,0.48461181200588765
106,0.5617048,0.4765454988371617
107,0.56567013,0.47012972766094213
108,0.55889285,0.4600283391869106
109,0.559226,0.4658104600871514
110,0.5605656,0.46218010198599974
111,0.5405711,0.4577551512418821
112,0.543542,0.45659976271471564
113,0.5339768,0.4532756170341732
114,0.52001655,0.44747995464236356
115,0.5358255,0.44923298462529365
116,0.52987915,0.4471674831023435
117,0.5129376,0.4386966963193466
118,0.49226636,0.4299672151174843
119,0.51418763,0.4270621856250175
120,0.5046872,0.437785004781196
121,0.5080318,0.42448638375544834
122,0.4912573,0.42665884458548
123,0.49748677,0.41634343356025694
124,0.48246366,0.4019631165838328
125,0.46463868,0.4216761354959977
126,0.47821665,0.4093886745139324
127,0.4804283,0.39665994818195643
128,0.47376096,0.3898632007579908
129,0.46657377,0.3798881575089174
130,0.4626519,0.389505776570038
131,0.45653936,0.388408148745932
132,0.44401038,0.3766714865606835
133,0.44305906,0.369469823102852
134,0.45130476,0.35474126119658417
135,0.44920594,0.3413185333301609
136,0.45333755,0.3407557625293155
137,0.4559716,0.3414988816188019
138,0.42104122,0.3362657023054547
139,0.42739642,0.32534946067949955
140,0.4429847,0.32392146491793594
141,0.43195388,0.3186192192285707
142,0.42719117,0.3132774533492412
143,0.4348712,0.3069524467334771
144,0.41624895,0.29752920195728605
145,0.39799872,0.3005615494820003
146,0.3998652,0.29830861774251416
147,0.40212655,0.2831178503261906
148,0.39816245,0.27067820032793394
149,0.40997908,0.26453192393024155
150,0.39566645,0.25045144541786796
151,0.4063823,0.24009924266532928
152,0.40782338,0.22707543012618586
153,0.38410145,0.23078559058953202
154,0.3734523,0.2365969181967601
155,0.38307008,0.22660598297156506
156,0.3654242,0.23817350395414838
157,0.38369572,0.24145949965480912
158,0.35427913,0.23517413569458193
159,0.37844238,0.24192564872389077
160,0.3609877,0.23921822964973638
161,0.37234256,0.24688088393335633
162,0.34996077,0.24592353283877927
163,0.34398472,0.24443436668236007
164,0.35024124,0.23980672298813377
165,0.35546833,0.23478117465866885
166,0.3402737,0.22363944652692758
167,0.3421758,0.2089685020866314
168,0.3424536,0.20182636750681765
169,0.33531636,0.1833248587081519
170,0.3344965,0.18603616415635085
171,0.33335102,0.1959847038299748
172,0.331117,0.1997630491376796
173,0.32853654,0.1963146221062098
174,0.3359601,0.18569233818637657
175,0.32340413,0.17396145275321998
176,0.3330731,0.1879495121881239
177,0.32221168,0.1856168102379674
178,0.32795432,0.17660587403627764
179,0.32394838,0.16344493949430963
180,0.3297062,0.16320991654838538
181,0.3286034,0.16596525286092648
182,0.3234197,0.153684417987642
183,0.33023903,0.15588609442064927
184,0.32323873,0.16307730339015555
185,0.32738724,0.1596651176391893
186,0.33319724,0.15135756668216876
187,0.3196255,0.15953238593014832
188,0.33023193,0.16338593835860538
189,0.3210441,0.14831279241292827
190,0.32650712,0.1420867504700804
191,0.33117953,0.1432646803083962
192,0.3196982,0.12626098656526447
193,0.31179816,0.11651780171118971
194,0.33648443,0.11263047891675902
195,0.3289025,0.11429767322292773
196,0.32982475,0.10693263149791142
197,0.35184687,0.1029566302971912
198,0.35039026,0.10321428762679435
199,0.35407057,0.08480884236731999
200,0.34698594,0.08559660648372905
201,0.3298831,0.08866139058347956
202,0.34335876,0.08242108555654916
203,0.34064957,0.08491079236544322
204,0.3258977,0.08343443113500394
205,0.3589458,0.07720782357723578
206,0.34064627,0.07485982914332731
207,0.35723534,0.07487624975372516
208,0.34581414,0.08049036233520014
209,0.33828223,0.08555686155524937
210,0.35371304,0.08267737673787538
211,0.35053283,0.09743593931761665
212,0.39623654,0.08837527084716985
213,0.3640139,0.08432717194314546
214,0.3802695,0.07821979660388534
