,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.12895453,0.4447454,0.80447227,0.9675051,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.17838499,0.5121187,0.8417897,0.9542683,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.13166253,0.44980222,0.81232053,0.97424823,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.14739688,0.5120583,0.81565535,0.93986905,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.1375104,0.49173778,0.82795626,0.9694964,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.13009761,0.49341947,0.81435376,0.9653276,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.1359296,0.4993171,0.82598555,0.9793601,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.14239448,0.45284662,0.81683755,0.9786554,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.15665273,0.48021287,0.82973474,0.9640546,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.1624586,0.5145627,0.8270409,0.94585574,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.16103178,0.46523455,0.8301411,0.98547626,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.11522201,0.48852336,0.8078395,0.96970284,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.19825941,0.5054657,0.84851795,0.9774339,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.2068691,0.5140363,0.861122,0.9676844,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.17505509,0.47549903,0.8223062,0.9595745,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.20931476,0.49559817,0.8489701,0.96443594,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.24094203,0.5021571,0.8734744,0.969906,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.18973184,0.46900776,0.84482884,0.9766411,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.20827228,0.46166041,0.8451211,0.9824673,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.24550578,0.46119505,0.86812246,0.9789568,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.24786879,0.47878715,0.8736728,0.9794745,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
21,0.23740487,0.49646288,0.8640493,0.9663418,3121,0.2699463982076138,0.48490487621704764,0.8561880928721514,0.9681210249876332
22,0.288064,0.4547728,0.8827147,0.9817293,3122,0.28240306617891336,0.49491282977582945,0.8594694875580926,0.9685228109397827
23,0.27451035,0.4756105,0.877492,0.96813196,3123,0.2684799568262048,0.5187412183665178,0.8619039790845854,0.9697315036969187
24,0.27346992,0.508175,0.88419104,0.96544117,3124,0.2649264810477335,0.5084266048688851,0.8686708609234846,0.9663514195785363
25,0.25419492,0.49567965,0.87504995,0.9667153,3125,0.26283167966595916,0.5214197977890181,0.8724231074474226,0.9649361925956543
26,0.25657606,0.53125393,0.8718817,0.96229976,3126,0.25554516232515645,0.5138722776234006,0.8766907332459928,0.9624327500906954
27,0.21657306,0.5223349,0.86319864,0.96434516,3127,0.26989208355269717,0.5261465355806926,0.8764372669451115,0.9640927080159603
28,0.23830494,0.5007828,0.86456543,0.9670887,3128,0.2635008247324756,0.5407792243560056,0.8820514874817761,0.9608400140029281
29,0.22090594,0.521631,0.87046754,0.95795786,3129,0.27036310316400597,0.5496152301960154,0.884193901944382,0.9608392089562892
30,0.22876066,0.5432654,0.87323415,0.95773757,3130,0.26727921514657027,0.5497614863918912,0.8886905221392164,0.9584261591754348
31,0.2483522,0.5276256,0.8729498,0.9674356,3131,0.2841003759487066,0.548259807550704,0.8902518102404656,0.9590567254777244
32,0.2481445,0.5214571,0.877259,0.9747983,3132,0.27848942728301734,0.5601188547883681,0.8928649028518794,0.9587380498182227
33,0.2616384,0.52444077,0.88636,0.9842523,3133,0.3113304666732196,0.5621803289635812,0.8933704865319351,0.9611828335501612
34,0.32838872,0.5430465,0.93336535,0.98449093,3134,0.33901612214319526,0.553948910694424,0.8957506074765794,0.9632837546902603
35,0.32705602,0.5504982,0.9295558,0.9667802,3135,0.3251539583016068,0.5544468434499734,0.9041773429421626,0.9591746231025808
36,0.33866775,0.5176645,0.92134756,0.9755699,3136,0.336933654253724,0.5615981371963561,0.9045150456881607,0.9620345318413837
37,0.30531663,0.54872304,0.91714746,0.9645796,3137,0.3279592260359559,0.5670354633412227,0.9096944342205469,0.9603512352815221
38,0.32684463,0.5610065,0.9251036,0.98088485,3138,0.34164667331556464,0.5543750607749401,0.9142925335778697,0.9588296824479302
39,0.27475986,0.5424811,0.8855581,0.96743566,3139,0.3487518501322026,0.5441219642777162,0.9179182342071761,0.9579923638814191
40,0.3533534,0.5228285,0.93983185,0.9653332,3140,0.3589887992145595,0.5565168444844782,0.9189477922580495,0.959308362917608
41,0.31846842,0.5415101,0.902047,0.96623766,3141,0.36671013559728594,0.552349592833957,0.9215957127509057,0.959761148806572
42,0.35012093,0.53641003,0.91376865,0.9641356,3142,0.37635127608709124,0.5501146027700924,0.9258273071012797,0.9585088604699353
43,0.35699552,0.5388111,0.9295949,0.97706735,3143,0.3796397285005576,0.5674266147875612,0.9264382646705546,0.9608177635161212
44,0.32393408,0.5518609,0.9233422,0.9668589,3144,0.38929343307680336,0.5614640887753533,0.9273474466307562,0.9629695549292716
45,0.33231014,0.54157233,0.91326004,0.96135724,3145,0.389261638526147,0.5639746963754291,0.9293510421999049,0.9642082585503239
46,0.32857272,0.5472182,0.9210913,0.96221364,3146,0.3889030990045614,0.5666095234257489,0.9337290506665274,0.9630587172041942
47,0.35306972,0.54659677,0.9307681,0.9714536,3147,0.39585658205354524,0.56361278319089,0.9387833384627395,0.9609437537137139
48,0.3797369,0.53990054,0.93576527,0.9711525,3148,0.3969866581720878,0.5659780900471606,0.9397762940637628,0.9622475613849791
49,0.3946893,0.5481434,0.9491678,0.9678855,3149,0.4011769464231558,0.5711660997965938,0.9416061720718012,0.9627323918803067
50,0.37722248,0.55526286,0.925071,0.96850926,3150,0.41017100723207406,0.5706544348977787,0.9442547381975079,0.962474566250877
51,0.40536988,0.5527713,0.94971937,0.96510285,3151,0.4248439819154403,0.5806200795118349,0.9468274107823709,0.9625361720598368
52,0.39254287,0.57068807,0.96096665,0.96562165,3152,0.4407567915683264,0.590434090703999,0.9437553507707427,0.968943841043816
53,0.36160964,0.5530184,0.9424563,0.9659522,3153,0.436497402024624,0.588436356318051,0.9457878765836352,0.9708292509291071
54,0.41821948,0.5757683,0.966504,0.96114516,3154,0.43352030240738965,0.5887416589707298,0.9491966933775119,0.970830987088227
55,0.42044494,0.56029004,0.9731241,0.9681961,3155,0.43887543148508107,0.5934187271421291,0.9493587067755743,0.9737780473716292
56,0.44231868,0.5656564,0.97357553,0.9772744,3156,0.45071119911446517,0.5849119491851013,0.9512022117895401,0.9751214466178056
