,Cb_pred,Cb
0,0.5094884,0.9858941420950899
1,0.5120603,1.0
2,0.5223728,0.9657462985125292
3,0.51785547,0.9864841086001219
4,0.51791734,0.9344814314812799
5,0.5181708,0.9388249852052487
6,0.5183067,0.9418337673409228
7,0.518302,0.9316240916618238
8,0.5304004,0.924926160125977
9,0.52894557,0.8782626757138089
10,0.52907276,0.8601855948759696
11,0.5371115,0.8245480045051414
12,0.53685606,0.850351636717609
13,0.5308862,0.8314352482393227
14,0.53923887,0.8246780007903437
15,0.5379169,0.8026807755509644
16,0.54110456,0.7637401526556163
17,0.54772145,0.7619103616077996
18,0.54249394,0.759111912097607
19,0.5533273,0.7919879803786003
20,0.55823344,0.8063568347390436
21,0.55252284,0.789726752526053
22,0.55348074,0.7954088152354619
23,0.55609965,0.7936774851234892
24,0.55623657,0.7640890627339123
25,0.563515,0.7553286450327262
26,0.55417943,0.7262132489633927
27,0.56974435,0.7146695650508347
28,0.57389486,0.6940205025959839
29,0.5649489,0.6765575943997175
30,0.5656474,0.6913947533465992
31,0.5659301,0.7025853346126285
32,0.56900555,0.6794159216745578
33,0.5721959,0.6646361453497424
34,0.57494,0.6707781678812518
35,0.5769978,0.6528913934097941
36,0.5634642,0.6699250199131987
37,0.5674445,0.6845995827943014
38,0.5773352,0.6734785550849152
39,0.57285964,0.6540883441057678
40,0.5810349,0.6454401536634679
41,0.58499664,0.6369050274085771
42,0.587866,0.6526490371549271
43,0.58289045,0.6423644034697336
44,0.58986896,0.6287857480044485
45,0.5856747,0.6328931802637572
46,0.5870059,0.6112859639922669
47,0.5871367,0.6041786688029728
48,0.5875604,0.6256036439932927
49,0.5903111,0.6220383502759887
50,0.5883549,0.6185188004352496
51,0.58834314,0.6215591053596753
52,0.59310037,0.6152676191937351
53,0.5867615,0.6155551731295733
54,0.5901719,0.6279297078837971
55,0.59560615,0.6076623409305061
56,0.59209627,0.6048948185096641
57,0.5935922,0.5928342916045151
58,0.5949208,0.5769352356513973
59,0.59445935,0.5854414097598379
60,0.5981033,0.5934066736736825
61,0.587482,0.5890996072087253
62,0.59904146,0.5719632163541715
63,0.59782153,0.589495648382775
64,0.6031121,0.568683987005298
65,0.59452164,0.5598765434990047
66,0.6012993,0.5464342325901282
67,0.6051139,0.5609482966850667
68,0.5984576,0.5808965218643887
69,0.59865355,0.5760628759488374
70,0.596345,0.5604102871787522
71,0.6024204,0.5840168973947205
72,0.5965482,0.5743481243462505
73,0.59466076,0.5852415326484678
74,0.59739935,0.5837679230581719
75,0.5944015,0.5852033854727257
76,0.5957002,0.569354189124812
77,0.58962274,0.561346156983452
78,0.5943332,0.5714152011305348
79,0.5892844,0.5680403399001176
80,0.5928433,0.5832527248480232
81,0.58854836,0.5750572853104985
82,0.5980809,0.5835666980233716
83,0.59177357,0.5725932424498109
84,0.5901962,0.5794064392995483
85,0.5875325,0.5672285540573595
86,0.5896353,0.553816719259439
87,0.5903497,0.5546231581738239
88,0.59179896,0.5607450565369116
89,0.5841304,0.5493529062391707
90,0.58754116,0.5511270932393075
91,0.57931834,0.5407987029147173
92,0.5803127,0.5378837868328809
93,0.5735094,0.5320906936619164
94,0.5723263,0.5183539760517554
95,0.57193965,0.5122380907596157
96,0.5809093,0.5052047881017506
97,0.58044016,0.5085693979581961
98,0.5790475,0.5100345815859122
99,0.5799905,0.5121585834027931
100,0.58130985,0.5149420451822043
101,0.5788562,0.504389882622808
102,0.5735032,0.5007238225362813
103,0.5697936,0.4872709923663619
104,0.5735001,0.4851928928473543
105,0.56913275,0.48461181200588765
106,0.56398773,0.4765454988371617
107,0.5693407,0.47012972766094213
108,0.56003755,0.4600283391869106
109,0.56046075,0.4658104600871514
110,0.5558485,0.46218010198599974
111,0.55263686,0.4577551512418821
112,0.5507612,0.45659976271471564
113,0.55139476,0.4532756170341732
114,0.5431281,0.44747995464236356
115,0.5494116,0.44923298462529365
116,0.5447305,0.4471674831023435
117,0.54000056,0.4386966963193466
118,0.5365738,0.4299672151174843
119,0.5431149,0.4270621856250175
120,0.5352894,0.437785004781196
121,0.5380437,0.42448638375544834
122,0.53075445,0.42665884458548
123,0.5354913,0.41634343356025694
124,0.5315641,0.4019631165838328
125,0.5170265,0.4216761354959977
126,0.52098924,0.4093886745139324
127,0.5295715,0.39665994818195643
128,0.5216207,0.3898632007579908
129,0.5287326,0.3798881575089174
130,0.51338357,0.389505776570038
131,0.5199689,0.388408148745932
132,0.5111999,0.3766714865606835
133,0.5061214,0.369469823102852
134,0.5171116,0.35474126119658417
135,0.5213649,0.3413185333301609
136,0.51676124,0.3407557625293155
137,0.5348952,0.3414988816188019
138,0.50182724,0.3362657023054547
139,0.50085354,0.32534946067949955
140,0.5209378,0.32392146491793594
141,0.5108724,0.3186192192285707
142,0.5136754,0.3132774533492412
143,0.52445465,0.3069524467334771
144,0.49782878,0.29752920195728605
145,0.5073424,0.3005615494820003
146,0.5049387,0.29830861774251416
147,0.50466084,0.2831178503261906
148,0.49859905,0.27067820032793394
149,0.5113472,0.26453192393024155
150,0.50117296,0.25045144541786796
151,0.5144615,0.24009924266532928
152,0.5118718,0.22707543012618586
153,0.5065639,0.23078559058953202
154,0.49298647,0.2365969181967601
155,0.5213084,0.22660598297156506
156,0.5044524,0.23817350395414838
157,0.52611536,0.24145949965480912
158,0.4824757,0.23517413569458193
159,0.5329012,0.24192564872389077
160,0.51322037,0.23921822964973638
161,0.5240106,0.24688088393335633
162,0.50649196,0.24592353283877927
163,0.49155226,0.24443436668236007
164,0.50643027,0.23980672298813377
165,0.52230996,0.23478117465866885
166,0.49854094,0.22363944652692758
167,0.50832015,0.2089685020866314
168,0.51869506,0.20182636750681765
169,0.48657528,0.1833248587081519
170,0.49778828,0.18603616415635085
171,0.48787448,0.1959847038299748
172,0.50211114,0.1997630491376796
173,0.49326792,0.1963146221062098
174,0.49379095,0.18569233818637657
175,0.48713094,0.17396145275321998
176,0.5072971,0.1879495121881239
177,0.4969045,0.1856168102379674
178,0.49704102,0.17660587403627764
179,0.48726726,0.16344493949430963
180,0.49170423,0.16320991654838538
181,0.5026768,0.16596525286092648
182,0.4879824,0.153684417987642
183,0.48981446,0.15588609442064927
184,0.50141674,0.16307730339015555
185,0.50450206,0.1596651176391893
186,0.4991926,0.15135756668216876
187,0.4945094,0.15953238593014832
188,0.5100874,0.16338593835860538
189,0.50109595,0.14831279241292827
190,0.48398998,0.1420867504700804
191,0.50632817,0.1432646803083962
192,0.47777045,0.12626098656526447
193,0.4780578,0.11651780171118971
194,0.49264458,0.11263047891675902
195,0.5075663,0.11429767322292773
196,0.49915594,0.10693263149791142
197,0.49427697,0.1029566302971912
198,0.51047564,0.10321428762679435
199,0.49448976,0.08480884236731999
200,0.5001648,0.08559660648372905
201,0.4947308,0.08866139058347956
202,0.50931907,0.08242108555654916
203,0.5023422,0.08491079236544322
204,0.49549687,0.08343443113500394
205,0.5001044,0.07720782357723578
206,0.50023794,0.07485982914332731
207,0.492771,0.07487624975372516
208,0.4918913,0.08049036233520014
209,0.49305928,0.08555686155524937
210,0.48509014,0.08267737673787538
211,0.50087667,0.09743593931761665
212,0.51033115,0.08837527084716985
213,0.49101707,0.08432717194314546
214,0.4931003,0.07821979660388534
215,0.4934228,0.08742283419669582
216,0.51039594,0.06856208524381663
217,0.5076752,0.05679677199679271
218,0.5169014,0.05926412164562189
219,0.51552796,0.06517655943301755
