,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.123798035,0.44279274,0.8042216,0.9711132,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.124016814,0.4540142,0.80496156,0.96801656,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.11506425,0.46102747,0.8024768,0.9716329,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.118461736,0.46678814,0.8102717,0.9707009,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.1137577,0.4810911,0.8079942,0.9700537,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.12644714,0.47924325,0.8129045,0.9642141,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.13667952,0.49842873,0.81892973,0.96836555,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.14801954,0.48780635,0.8222962,0.9691022,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.15868573,0.48193917,0.82751304,0.9663994,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.14687525,0.48706278,0.83052397,0.9704433,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.16234837,0.49100778,0.82726395,0.9717147,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.16364434,0.494238,0.83481157,0.97015136,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.17232186,0.4992436,0.8366756,0.970891,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.19296789,0.49813607,0.84338135,0.9675564,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.19003548,0.4911171,0.8484735,0.96977764,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.1958555,0.4923031,0.84564453,0.9701877,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.2186206,0.4967169,0.8536427,0.9678545,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.21536253,0.50653255,0.85539687,0.9705333,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.2190801,0.50259006,0.8559216,0.97315204,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.24108174,0.50117433,0.8623407,0.9708623,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.24649668,0.49904504,0.86528707,0.9718209,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
21,0.24369416,0.5004914,0.8700673,0.97219044,3121,0.2699463982076138,0.48490487621704764,0.8561880928721514,0.9681210249876332
22,0.27116987,0.47958907,0.86791486,0.9718943,3122,0.28240306617891336,0.49491282977582945,0.8594694875580926,0.9685228109397827
23,0.27207178,0.49339387,0.8774005,0.97253567,3123,0.2684799568262048,0.5187412183665178,0.8619039790845854,0.9697315036969187
24,0.2607112,0.5110842,0.8788685,0.9708821,3124,0.2649264810477335,0.5084266048688851,0.8686708609234846,0.9663514195785363
25,0.25886166,0.5096061,0.8774057,0.9720101,3125,0.26283167966595916,0.5214197977890181,0.8724231074474226,0.9649361925956543
26,0.2514912,0.5179106,0.8813599,0.9747418,3126,0.25554516232515645,0.5138722776234006,0.8766907332459928,0.9624327500906954
27,0.25224638,0.51524734,0.87704456,0.9692479,3127,0.26989208355269717,0.5261465355806926,0.8764372669451115,0.9640927080159603
28,0.26076543,0.5267339,0.8860329,0.9702672,3128,0.2635008247324756,0.5407792243560056,0.8820514874817761,0.9608400140029281
29,0.24995387,0.5414803,0.8876224,0.9706876,3129,0.27036310316400597,0.5496152301960154,0.884193901944382,0.9608392089562892
30,0.25500554,0.5512215,0.89286745,0.96976846,3130,0.26727921514657027,0.5497614863918912,0.8886905221392164,0.9584261591754348
31,0.26279342,0.5459187,0.8920526,0.97011966,3131,0.2841003759487066,0.548259807550704,0.8902518102404656,0.9590567254777244
32,0.27409452,0.5507189,0.8971658,0.9719204,3132,0.27848942728301734,0.5601188547883681,0.8928649028518794,0.9587380498182227
33,0.2804538,0.554358,0.8946514,0.9711291,3133,0.3113304666732196,0.5621803289635812,0.8933704865319351,0.9611828335501612
34,0.30922735,0.5620905,0.90499806,0.9701994,3134,0.33901612214319526,0.553948910694424,0.8957506074765794,0.9632837546902603
35,0.325604,0.5507176,0.9145849,0.96867675,3135,0.3251539583016068,0.5544468434499734,0.9041773429421626,0.9591746231025808
36,0.32345563,0.5445274,0.9106382,0.97038776,3136,0.336933654253724,0.5615981371963561,0.9045150456881607,0.9620345318413837
37,0.32612985,0.56018937,0.91917956,0.9662232,3137,0.3279592260359559,0.5670354633412227,0.9096944342205469,0.9603512352815221
38,0.32488918,0.56607294,0.9171517,0.97029585,3138,0.34164667331556464,0.5543750607749401,0.9142925335778697,0.9588296824479302
39,0.32825267,0.550727,0.92141604,0.9726078,3139,0.3487518501322026,0.5441219642777162,0.9179182342071761,0.9579923638814191
40,0.3410976,0.55147755,0.9227135,0.96923333,3140,0.3589887992145595,0.5565168444844782,0.9189477922580495,0.959308362917608
41,0.34612286,0.5514288,0.928102,0.9728746,3141,0.36671013559728594,0.552349592833957,0.9215957127509057,0.959761148806572
42,0.35983378,0.54502285,0.93031,0.97007424,3142,0.37635127608709124,0.5501146027700924,0.9258273071012797,0.9585088604699353
43,0.370234,0.5511557,0.9325696,0.96943283,3143,0.3796397285005576,0.5674266147875612,0.9264382646705546,0.9608177635161212
44,0.36665958,0.5645155,0.93686867,0.970989,3144,0.38929343307680336,0.5614640887753533,0.9273474466307562,0.9629695549292716
45,0.37378198,0.5560801,0.9406607,0.97338116,3145,0.389261638526147,0.5639746963754291,0.9293510421999049,0.9642082585503239
46,0.37354195,0.56389916,0.9417759,0.9716504,3146,0.3889030990045614,0.5666095234257489,0.9337290506665274,0.9630587172041942
47,0.37671494,0.5659344,0.94280386,0.974622,3147,0.39585658205354524,0.56361278319089,0.9387833384627395,0.9609437537137139
48,0.3924141,0.5605521,0.94498265,0.97022074,3148,0.3969866581720878,0.5659780900471606,0.9397762940637628,0.9622475613849791
49,0.39300263,0.5559274,0.9446906,0.9711483,3149,0.4011769464231558,0.5711660997965938,0.9416061720718012,0.9627323918803067
50,0.39154553,0.5607625,0.9495685,0.9731832,3150,0.41017100723207406,0.5706544348977787,0.9442547381975079,0.962474566250877
51,0.40305012,0.5632012,0.9530277,0.968618,3151,0.4248439819154403,0.5806200795118349,0.9468274107823709,0.9625361720598368
52,0.41138166,0.57758605,0.95816326,0.9710046,3152,0.4407567915683264,0.590434090703999,0.9437553507707427,0.968943841043816
53,0.41830516,0.58936226,0.96586096,0.9710535,3153,0.436497402024624,0.588436356318051,0.9457878765836352,0.9708292509291071
54,0.42041314,0.579803,0.9651822,0.96862274,3154,0.43352030240738965,0.5887416589707298,0.9491966933775119,0.970830987088227
55,0.4169835,0.5887941,0.96623623,0.96928823,3155,0.43887543148508107,0.5934187271421291,0.9493587067755743,0.9737780473716292
56,0.42492396,0.5876936,0.96799886,0.9722604,3156,0.45071119911446517,0.5849119491851013,0.9512022117895401,0.9751214466178056
57,0.43377203,0.5786346,0.97082317,0.9706496,3157,0.46120048694390914,0.5764567222992913,0.9566734668139865,0.9729665926504079
58,0.4555235,0.5703496,0.9702945,0.96815556,3158,0.45869197315676363,0.5762004377527536,0.9611352930412348,0.9716518550200247
59,0.4479329,0.5734205,0.9724468,0.9708467,3159,0.4501077133698407,0.5858610045646111,0.9660685640168745,0.9695556829474964
60,0.43833166,0.5870279,0.9726813,0.96978843,3160,0.4473033602108434,0.59758438994521,0.9670122228124983,0.9705596343108253
61,0.43710178,0.5904418,0.97472465,0.969806,3161,0.44628001880284074,0.6052296476049033,0.968751969431116,0.9707987804062925
62,0.43065268,0.5978062,0.9776747,0.9720266,3162,0.4561718485775015,0.6103547531926607,0.9692566291108669,0.9722835835813097
63,0.44451565,0.6012151,0.9806962,0.9702865,3163,0.4493103182915232,0.6121761420153149,0.9718472081455057,0.9722985675820378
64,0.44178873,0.6102232,0.97846675,0.9699485,3164,0.4525375225210018,0.6167298861501465,0.9766695537442064,0.9698639976516187
65,0.4515093,0.6104263,0.9786992,0.96703863,3165,0.46694898840252314,0.6028331755655075,0.9800861651553889,0.9685995896786126
66,0.45329148,0.6007339,0.98486686,0.9713414,3166,0.45820806339597303,0.606142264706861,0.9811187992407201,0.9688903526962306
67,0.45844054,0.60197055,0.981639,0.9682502,3167,0.47161911696060915,0.6045087362981698,0.981131432361644,0.9704141814555406
68,0.46189892,0.6012088,0.98542845,0.9696711,3168,0.45718323182055254,0.617353034027424,0.9851244202180114,0.968132180262117
69,0.4419191,0.6182606,0.98723876,0.9715601,3169,0.46346151473928693,0.6110822617742708,0.9889264377262053,0.9655077919783398
70,0.45181644,0.60675263,0.9879792,0.9715462,3170,0.4680931909478424,0.6176296458811721,0.9903466173876305,0.9653223952942823
71,0.45640916,0.61565757,0.99057376,0.9711935,3171,0.4788014756131665,0.6101283536958269,0.992143711419477,0.9648784006155752
72,0.47291148,0.6126553,0.98956966,0.9687907,3172,0.47422497014681453,0.6360433135803231,0.9921918044611985,0.9662955552361052
73,0.4605096,0.6241894,0.9955052,0.9702622,3173,0.4713607142936758,0.6392313439053129,0.9905632756468343,0.9692085667821968
74,0.46616185,0.6392075,0.99319506,0.9670545,3174,0.46704488419117623,0.6453512897617771,0.9928844628932665,0.9688404424402852
75,0.45212144,0.63153756,0.99536896,0.96906585,3175,0.4564782385646389,0.6442940610438382,0.9944982377584759,0.9683828914229392
76,0.44704556,0.64138794,0.9921951,0.96903163,3176,0.4558020509994916,0.6288508894312427,0.9967231345857841,0.9669867020685607
77,0.4470322,0.61948156,0.9899825,0.970868,3177,0.4486483606368754,0.6205691032636251,0.9956556674827598,0.967805941140559
78,0.44194937,0.6245681,0.9881886,0.9702344,3178,0.4476433718914894,0.6412615751509284,0.9931716641561932,0.9699699935652076
79,0.4347902,0.63660777,0.9921588,0.97083056,3179,0.4392652566931973,0.6326054839676265,0.9961015133020557,0.9673615687248714
80,0.43386674,0.6339544,0.98711395,0.9696893,3180,0.43910112323746386,0.6278332063659974,0.9968595670124147,0.9662652479880486
81,0.4328503,0.62754047,0.98601556,0.9718882,3181,0.4514867974453124,0.6187347335089827,0.9966050133203782,0.9661159051148552
82,0.44285834,0.61037743,0.98842824,0.9737135,3182,0.45228142866187054,0.5932050615634302,0.9966808462089561,0.9655182021326465
83,0.44779074,0.59319985,0.9817413,0.97120446,3183,0.45001997771889246,0.606937152304871,0.9939986252124802,0.9669934970272702
84,0.44305903,0.6061002,0.98381484,0.97363734,3184,0.43836636314485344,0.619779608549329,0.9936432156327918,0.9666412040889997
85,0.43789434,0.6194726,0.9817084,0.97240365,3185,0.43861233252974635,0.6074579872985458,0.9934428913766633,0.9660727142338436
86,0.4309405,0.6082728,0.98211706,0.97293204,3186,0.440336839679376,0.6136675325735775,0.9918722080472843,0.9664704672702632
87,0.43934983,0.6055838,0.9795579,0.9680868,3187,0.44467587494180016,0.6117034591336774,0.9952700678927145,0.9628845814232764
88,0.4450897,0.6151879,0.9804636,0.96995324,3188,0.4301454862045097,0.6195289195919876,0.993953003856202,0.9636712717789029
89,0.43400818,0.6203934,0.9793891,0.9674647,3189,0.43154062563382767,0.6103889167213714,0.9955886474451368,0.9613877398849606
90,0.4262035,0.60985506,0.9800203,0.9738866,3190,0.4413578686915538,0.6036364170699448,0.9954135396693642,0.9605073923447967
91,0.44394392,0.6017095,0.9794835,0.9706315,3191,0.44177268012628,0.6175958878337829,0.9925539213165508,0.9622606947649179
