,pred,index,Cc
0,0.79485935,3100,0.796581382934141
1,0.7848724,3101,0.8000367355677966
2,0.80263716,3102,0.8009814976178916
3,0.78835386,3103,0.8033820739475883
4,0.8005334,3104,0.8041450311024454
5,0.79195523,3105,0.8071844012362249
6,0.80748487,3106,0.8093963661765061
7,0.8132819,3107,0.8137001830889546
8,0.801999,3108,0.8194298963756238
9,0.8057892,3109,0.8209547225702094
10,0.8257141,3110,0.822680963609824
11,0.82138216,3111,0.8247091814268255
12,0.82247543,3112,0.8282546109611999
13,0.81912106,3113,0.832075222577827
14,0.8205358,3114,0.83591227408699
15,0.8294351,3115,0.837297829067596
16,0.83535933,3116,0.8419989803213158
17,0.8425089,3117,0.8433077792799137
18,0.84877765,3118,0.8457670007184327
19,0.8515501,3119,0.8486118687099798
20,0.8549123,3120,0.853345279341517
21,0.8498325,3121,0.8561880928721514
22,0.8627596,3122,0.8594694875580926
23,0.8587869,3123,0.8619039790845854
24,0.86208105,3124,0.8686708609234846
25,0.8650056,3125,0.8724231074474226
26,0.8693843,3126,0.8766907332459928
27,0.870094,3127,0.8764372669451115
28,0.865748,3128,0.8820514874817761
29,0.87293243,3129,0.884193901944382
30,0.8698776,3130,0.8886905221392164
31,0.8788706,3131,0.8902518102404656
32,0.88404804,3132,0.8928649028518794
33,0.8925191,3133,0.8933704865319351
34,0.8972106,3134,0.8957506074765794
35,0.8938186,3135,0.9041773429421626
36,0.90479827,3136,0.9045150456881607
37,0.8945265,3137,0.9096944342205469
38,0.90779555,3138,0.9142925335778697
39,0.9112096,3139,0.9179182342071761
40,0.909823,3140,0.9189477922580495
41,0.9142387,3141,0.9215957127509057
42,0.9126891,3142,0.9258273071012797
43,0.9191509,3143,0.9264382646705546
44,0.92441475,3144,0.9273474466307562
45,0.9252319,3145,0.9293510421999049
46,0.92505306,3146,0.9337290506665274
47,0.93457925,3147,0.9387833384627395
48,0.93092185,3148,0.9397762940637628
49,0.9398644,3149,0.9416061720718012
50,0.93834126,3150,0.9442547381975079
51,0.9361489,3151,0.9468274107823709
52,0.9458735,3152,0.9437553507707427
53,0.9408961,3153,0.9457878765836352
54,0.9419453,3154,0.9491966933775119
55,0.9452459,3155,0.9493587067755743
56,0.9508935,3156,0.9512022117895401
57,0.94596577,3157,0.9566734668139865
58,0.9541348,3158,0.9611352930412348
59,0.9594121,3159,0.9660685640168745
60,0.95855725,3160,0.9670122228124983
61,0.96242374,3161,0.968751969431116
62,0.9655986,3162,0.9692566291108669
63,0.9651029,3163,0.9718472081455057
64,0.9707355,3164,0.9766695537442064
65,0.974939,3165,0.9800861651553889
66,0.9750551,3166,0.9811187992407201
67,0.9765707,3167,0.981131432361644
68,0.9741295,3168,0.9851244202180114
69,0.9772711,3169,0.9889264377262053
70,0.98115367,3170,0.9903466173876305
71,0.98070294,3171,0.992143711419477
72,0.9848509,3172,0.9921918044611985
73,0.98378277,3173,0.9905632756468343
74,0.9833932,3174,0.9928844628932665
75,0.98533887,3175,0.9944982377584759
76,0.9878272,3176,0.9967231345857841
77,0.9887352,3177,0.9956556674827598
78,0.9838774,3178,0.9931716641561932
79,0.9818083,3179,0.9961015133020557
80,0.98601323,3180,0.9968595670124147
