,pred,index,Cc
0,0.7958372,3100,0.796581382934141
1,0.7997241,3101,0.8000367355677966
2,0.80012226,3102,0.8009814976178916
3,0.8031793,3103,0.8033820739475883
4,0.8030903,3104,0.8041450311024454
5,0.8057065,3105,0.8071844012362249
6,0.80742884,3106,0.8093963661765061
7,0.8089112,3107,0.8137001830889546
8,0.81416065,3108,0.8194298963756238
9,0.81946,3109,0.8209547225702094
10,0.81839657,3110,0.822680963609824
11,0.82181066,3111,0.8247091814268255
12,0.8240544,3112,0.8282546109611999
13,0.8279045,3113,0.832075222577827
14,0.83239996,3114,0.83591227408699
15,0.8343918,3115,0.837297829067596
16,0.8356038,3116,0.8419989803213158
17,0.8387726,3117,0.8433077792799137
18,0.8401685,3118,0.8457670007184327
19,0.8428445,3119,0.8486118687099798
20,0.8464029,3120,0.853345279341517
21,0.8534576,3121,0.8561880928721514
22,0.853176,3122,0.8594694875580926
23,0.8575141,3123,0.8619039790845854
24,0.86101794,3124,0.8686708609234846
25,0.8660662,3125,0.8724231074474226
26,0.87183857,3126,0.8766907332459928
27,0.8750145,3127,0.8764372669451115
28,0.8773187,3128,0.8820514874817761
29,0.8779825,3129,0.884193901944382
30,0.8850374,3130,0.8886905221392164
31,0.88651127,3131,0.8902518102404656
32,0.8871989,3132,0.8928649028518794
33,0.88664734,3133,0.8933704865319351
34,0.8860584,3134,0.8957506074765794
35,0.8916454,3135,0.9041773429421626
36,0.89724594,3136,0.9045150456881607
37,0.9044018,3137,0.9096944342205469
38,0.90575176,3138,0.9142925335778697
39,0.91172624,3139,0.9179182342071761
40,0.91174304,3140,0.9189477922580495
41,0.91644555,3141,0.9215957127509057
42,0.92184156,3142,0.9258273071012797
43,0.9243176,3143,0.9264382646705546
44,0.9204635,3144,0.9273474466307562
45,0.9232364,3145,0.9293510421999049
46,0.9263306,3146,0.9337290506665274
47,0.9274034,3147,0.9387833384627395
48,0.93697995,3148,0.9397762940637628
49,0.9335551,3149,0.9416061720718012
50,0.94203985,3150,0.9442547381975079
51,0.9462381,3151,0.9468274107823709
52,0.9397183,3152,0.9437553507707427
53,0.9416743,3153,0.9457878765836352
54,0.94895226,3154,0.9491966933775119
55,0.9512662,3155,0.9493587067755743
56,0.95088977,3156,0.9512022117895401
57,0.9596245,3157,0.9566734668139865
58,0.961459,3158,0.9611352930412348
59,0.95963037,3159,0.9660685640168745
60,0.96948916,3160,0.9670122228124983
61,0.96512264,3161,0.968751969431116
62,0.9733017,3162,0.9692566291108669
63,0.9731183,3163,0.9718472081455057
64,0.9688139,3164,0.9766695537442064
65,0.9748182,3165,0.9800861651553889
66,0.983564,3166,0.9811187992407201
67,0.98109907,3167,0.981131432361644
68,0.98121095,3168,0.9851244202180114
69,0.9904903,3169,0.9889264377262053
70,0.9927276,3170,0.9903466173876305
71,0.99242294,3171,0.992143711419477
72,0.9868587,3172,0.9921918044611985
73,0.99104315,3173,0.9905632756468343
74,0.98826474,3174,0.9928844628932665
75,0.99411535,3175,0.9944982377584759
76,0.9924308,3176,0.9967231345857841
77,0.9977964,3177,0.9956556674827598
78,1.0027127,3178,0.9931716641561932
79,1.0034814,3179,0.9961015133020557
80,0.9978241,3180,0.9968595670124147
81,0.99896085,3181,0.9966050133203782
82,0.99686766,3182,0.9966808462089561
83,0.99233246,3183,0.9939986252124802
84,0.98876417,3184,0.9936432156327918
85,0.99162424,3185,0.9934428913766633
86,0.99596816,3186,0.9918722080472843
87,0.99598914,3187,0.9952700678927145
88,0.9867625,3188,0.993953003856202
89,0.9927935,3189,0.9955886474451368
90,0.9951645,3190,0.9954135396693642
91,0.9916793,3191,0.9925539213165508
92,0.99889207,3192,0.9934831670448773
93,0.9922992,3193,0.9951323973914827
94,0.98728824,3194,0.9934562972982258
95,0.9945569,3195,0.992399033471687
96,0.99076134,3196,0.9926067085842066
97,0.9833447,3197,0.9886825874965749
98,0.9776052,3198,0.9842772359125028
99,0.98793685,3199,0.9836630656792922
100,0.9829465,3200,0.9817348283208138
101,0.97917783,3201,0.9802262857793161
102,0.97921586,3202,0.9804531003939223
103,0.9761651,3203,0.9801844624223254
104,0.9746261,3204,0.9727343491432203
105,0.9716382,3205,0.9714181700633633
106,0.9646475,3206,0.9678377574263708
107,0.9679315,3207,0.9675172723019468
108,0.95849043,3208,0.9608468133596885
109,0.9585013,3209,0.9579009182277908
110,0.95276344,3210,0.954120790143302
111,0.9455919,3211,0.9523016665901899
112,0.95144314,3212,0.9497136761856078
113,0.9529292,3213,0.9491512341735256
114,0.9520653,3214,0.9482693287333109
115,0.94549894,3215,0.9420488661138804
116,0.93622935,3216,0.9421224097933929
117,0.943282,3217,0.9390825153481365
118,0.9354352,3218,0.9398300094630546
119,0.9331968,3219,0.9391672128491265
120,0.94226366,3220,0.9401381791843948
121,0.93195117,3221,0.9347414744299469
122,0.9305127,3222,0.9305989725677694
123,0.9347826,3223,0.9291535557105287
124,0.9328234,3224,0.9289398698522245
125,0.9237426,3225,0.928471120212033
126,0.9262282,3226,0.9271410119637976
127,0.92127866,3227,0.9222397086348113
128,0.9204179,3228,0.9187985535322296
129,0.9145383,3229,0.9134693994875505
130,0.9098654,3230,0.9131864160655951
131,0.91291654,3231,0.9103086379191452
132,0.9068596,3232,0.9110781132735513
133,0.90756744,3233,0.9087937160631192
134,0.9036197,3234,0.9043402966568203
135,0.90091115,3235,0.8959473576882044
136,0.89186907,3236,0.8970969744437652
137,0.89715755,3237,0.8959731741358891
138,0.89356726,3238,0.8935220540914293
139,0.8885246,3239,0.8869563004004489
140,0.88625765,3240,0.8842493991562513
141,0.87878716,3241,0.8770812795682552
142,0.87521976,3242,0.8744555345884055
143,0.87066394,3243,0.8714654975936967
144,0.87335515,3244,0.8705028314849901
145,0.8702736,3245,0.8667656164902005
146,0.8632653,3246,0.8649513545695257
147,0.8606767,3247,0.8599755815811587
148,0.8554981,3248,0.8590955474030858
149,0.8547236,3249,0.8553225799272501
150,0.85372126,3250,0.8533212309715226
151,0.8504763,3251,0.8488200402779231
152,0.84514695,3252,0.8460870954780763
153,0.842208,3253,0.84072591005634
