,pred,Cc
0,0.84433943,0.0
1,0.84039474,0.11912246337590114
2,0.84592396,0.22303041388910178
3,0.8459093,0.30578414488889083
4,0.8481783,0.37502723574286523
5,0.8554827,0.43106319456398146
6,0.8575193,0.4734657938458959
7,0.8583771,0.5186109696919478
8,0.8639639,0.5556361853274144
9,0.87520295,0.5932564486997982
10,0.8755199,0.6261580383062185
11,0.8787787,0.652378744705832
12,0.88072824,0.6702751301770276
13,0.8791987,0.6906330238417769
14,0.88257015,0.7080289939924015
15,0.88205117,0.7254787366764908
16,0.88964796,0.7425720067042928
17,0.8919792,0.7544978258100479
18,0.89652604,0.768004811140263
19,0.89920336,0.7843690011774588
20,0.90256345,0.7982900791159305
21,0.911072,0.8081773138664861
22,0.91177446,0.8199172889405371
23,0.91254437,0.8296523137777121
24,0.9184971,0.8380893722126307
25,0.92281634,0.846384678566773
26,0.9220706,0.8551620330623324
27,0.92097324,0.8653720046469456
28,0.9236125,0.8704993460030551
29,0.925779,0.8798270435821187
30,0.9286123,0.8823967312239357
31,0.9275219,0.8829713580340196
32,0.9294266,0.8873438284878704
33,0.93130124,0.8940199064936462
34,0.92733103,0.8949420136160348
35,0.9268139,0.9006125449492769
36,0.93071795,0.9038402630673901
37,0.93132687,0.9083542645688266
38,0.93564445,0.9138953421187052
39,0.9406192,0.9185517615079865
40,0.94005424,0.9221381161586879
41,0.9400941,0.9267917790145682
42,0.9421768,0.925783423986322
43,0.9479109,0.9256941103582953
44,0.9467575,0.9293960927109675
45,0.9443073,0.9343823925479923
46,0.95252204,0.932906418069414
47,0.95278496,0.9321497184353599
48,0.95281065,0.934909858642683
49,0.95364475,0.9377529913993694
50,0.9518806,0.9384700064399046
51,0.9543637,0.9410717051596506
52,0.95608413,0.9436302561112395
53,0.9543709,0.944093525706538
54,0.95522267,0.943341707713433
55,0.9575331,0.9410568487496093
56,0.95652074,0.9394265198014589
57,0.95860064,0.9402642769261108
58,0.9579045,0.9388644280095887
59,0.95499545,0.9403974901589646
60,0.96256864,0.9389089758308105
61,0.96362364,0.9405360510270586
62,0.96345425,0.9418330880792043
63,0.96780115,0.937478912484494
64,0.9647196,0.9407349765348204
65,0.964326,0.9393166698641683
66,0.9681384,0.9376381050773722
67,0.9656208,0.9396532738505281
68,0.96455276,0.9360382940046219
69,0.9604596,0.9354235791622203
70,0.96191686,0.9323896309230452
71,0.96413225,0.9318457441026804
72,0.96101743,0.9306435180739909
73,0.96239525,0.9282133146810724
74,0.9596038,0.9262969384101583
75,0.95595294,0.9201951866282785
76,0.95510894,0.9161079527338234
77,0.95490146,0.9183123990663955
78,0.95487165,0.9149017542238113
79,0.95159495,0.9115878763295466
80,0.9553149,0.9111712418975139
81,0.9542375,0.9105930171831494
82,0.9545554,0.9080897564306452
83,0.952994,0.9060956814578527
84,0.95688665,0.9065967438065812
85,0.952554,0.9070154614539506
86,0.9531885,0.906214295788011
87,0.94839567,0.8961860995400271
88,0.9497924,0.8923311323805023
89,0.9490304,0.8930152004818797
90,0.9498415,0.8900985300347433
91,0.94277275,0.8880050087189661
92,0.9434256,0.8854022360797824
93,0.9433789,0.8818110612966763
94,0.94597757,0.8807396760018918
95,0.93759763,0.879009643052712
96,0.9365719,0.8765566948271767
97,0.9381998,0.8744346929254465
98,0.9393083,0.8710344927078931
99,0.9384371,0.8658087189593371
100,0.934646,0.8644768624575414
101,0.9303946,0.8623394022464771
102,0.9278739,0.8588125466879392
103,0.93184274,0.8580559820898932
104,0.92597663,0.8557615032653676
105,0.9222395,0.8507011229580843
106,0.92031354,0.8450383875687631
107,0.9196033,0.8441282980246464
108,0.9198716,0.8381196882261192
109,0.9157698,0.8327060931188184
110,0.9114701,0.8292908773811641
111,0.9091411,0.8277526367502251
112,0.9008209,0.8291888022686609
113,0.89768595,0.8254313571178972
114,0.9026096,0.8255549857808613
115,0.89619374,0.8254795704808414
116,0.8934817,0.8230424693592393
117,0.89143294,0.8188955119798323
118,0.8771077,0.8171281851059083
119,0.88224274,0.8132048047753929
120,0.87328285,0.804676187644368
121,0.87186885,0.8074457049010249
122,0.8749928,0.8033469480725521
123,0.86746037,0.8002564092783496
124,0.86529183,0.7990587645582359
125,0.8601672,0.7976348280645538
126,0.8641841,0.7983874897806359
127,0.86088777,0.7967175022899489
128,0.85461247,0.7934237168082651
129,0.84820575,0.7943589228192479
130,0.84455776,0.7911299116768468
131,0.84491926,0.7934995033699116
132,0.8348602,0.7914370408348389
133,0.84064317,0.7891346843159784
134,0.84280753,0.7870649811684443
135,0.83809406,0.7824676907153013
136,0.84081006,0.7779663313653945
137,0.8359168,0.7774225450042892
138,0.83504325,0.7788927756998416
139,0.83196914,0.7820654721126147
140,0.82534784,0.7831673841986918
141,0.82624924,0.7813768987925169
142,0.8290361,0.7781829259672002
143,0.8209338,0.7745187230890682
144,0.8172137,0.7723741686745315
145,0.81124973,0.7699295619556805
146,0.80954236,0.7712832257747935
147,0.805397,0.7717249708597369
148,0.8115045,0.7704289907969223
149,0.81834424,0.7679366393275636
150,0.8106211,0.7697681763307191
151,0.8019135,0.7664319728473369
152,0.80217767,0.7652932886674415
153,0.7980876,0.765657588118336
154,0.79862684,0.7650852690621752
155,0.79397166,0.7638063334417727
156,0.7945019,0.7617998162616847
157,0.79092544,0.7602600026486322
158,0.790391,0.7607546838000335
159,0.7893888,0.7612113684770143
160,0.783915,0.7605228509637498
161,0.7807774,0.7600637660368438
162,0.7773598,0.7593331382495045
163,0.77566564,0.7597886840116823
164,0.7740789,0.7609478763956784
165,0.7718812,0.7621694127906024
166,0.76978683,0.7613061487055716
167,0.76542014,0.7611639148709939
168,0.75890666,0.7603815283893002
169,0.76069695,0.7626000678086652
170,0.7571264,0.7631420312011383
171,0.7600518,0.7626845981135697
172,0.7555343,0.7618086493679244
173,0.7537503,0.762460363570214
174,0.7562445,0.7595137998905956
175,0.7549815,0.761722555500371
176,0.7544048,0.7638683416414196
177,0.7469057,0.7649381242723974
178,0.7486214,0.7653221867919728
179,0.7481013,0.7666914794994405
180,0.7453753,0.7677810643004924
181,0.7463628,0.770677942407835
182,0.74593365,0.7720001416947466
183,0.7475543,0.7723266336642713
184,0.7478367,0.7722621347208305
185,0.74807155,0.7735228156415398
186,0.7470934,0.7724980805375186
187,0.74629575,0.7753552616657603
188,0.74593204,0.7800501609784178
189,0.7418553,0.7831908296245144
190,0.75152016,0.7868393714139404
