,Cb_pred,Cb
0,0.5006326,0.9858941420950899
1,0.48918363,1.0
2,0.51127166,0.9657462985125292
3,0.5075529,0.9864841086001219
4,0.51702,0.9344814314812799
5,0.50821924,0.9388249852052487
6,0.51354545,0.9418337673409228
7,0.5175515,0.9316240916618238
8,0.5284735,0.924926160125977
9,0.5254227,0.8782626757138089
10,0.52006406,0.8601855948759696
11,0.5275529,0.8245480045051414
12,0.5354484,0.850351636717609
13,0.53107244,0.8314352482393227
14,0.53590083,0.8246780007903437
15,0.54381007,0.8026807755509644
16,0.5378577,0.7637401526556163
17,0.55604035,0.7619103616077996
18,0.523375,0.759111912097607
19,0.5486925,0.7919879803786003
20,0.5500735,0.8063568347390436
21,0.5492851,0.789726752526053
22,0.53870225,0.7954088152354619
23,0.55300516,0.7936774851234892
24,0.55353594,0.7640890627339123
25,0.56316966,0.7553286450327262
26,0.5504316,0.7262132489633927
27,0.57262224,0.7146695650508347
28,0.5674174,0.6940205025959839
29,0.5673894,0.6765575943997175
30,0.5607254,0.6913947533465992
31,0.56411326,0.7025853346126285
32,0.56540656,0.6794159216745578
33,0.56259114,0.6646361453497424
34,0.55785096,0.6707781678812518
35,0.57493067,0.6528913934097941
36,0.55329776,0.6699250199131987
37,0.56155425,0.6845995827943014
38,0.5650995,0.6734785550849152
39,0.56996536,0.6540883441057678
40,0.5850452,0.6454401536634679
41,0.5866933,0.6369050274085771
42,0.57850766,0.6526490371549271
43,0.58221453,0.6423644034697336
44,0.5883396,0.6287857480044485
45,0.57368517,0.6328931802637572
46,0.5810366,0.6112859639922669
47,0.5873712,0.6041786688029728
48,0.594358,0.6256036439932927
49,0.58961105,0.6220383502759887
50,0.589211,0.6185188004352496
51,0.58012533,0.6215591053596753
52,0.5865599,0.6152676191937351
53,0.58892417,0.6155551731295733
54,0.5839834,0.6279297078837971
55,0.5887315,0.6076623409305061
56,0.59074664,0.6048948185096641
57,0.5974177,0.5928342916045151
58,0.5832742,0.5769352356513973
59,0.59116274,0.5854414097598379
60,0.59628725,0.5934066736736825
61,0.58456635,0.5890996072087253
62,0.5968715,0.5719632163541715
63,0.59768707,0.589495648382775
64,0.6036693,0.568683987005298
65,0.59349924,0.5598765434990047
66,0.60309464,0.5464342325901282
67,0.59963536,0.5609482966850667
68,0.59750587,0.5808965218643887
69,0.6037021,0.5760628759488374
70,0.599179,0.5604102871787522
71,0.6010465,0.5840168973947205
72,0.5893326,0.5743481243462505
73,0.59564024,0.5852415326484678
74,0.5936702,0.5837679230581719
75,0.5932526,0.5852033854727257
76,0.59590465,0.569354189124812
77,0.5890018,0.561346156983452
78,0.5914547,0.5714152011305348
79,0.5870108,0.5680403399001176
80,0.59140307,0.5832527248480232
81,0.5792266,0.5750572853104985
82,0.60458475,0.5835666980233716
83,0.5880026,0.5725932424498109
84,0.58822274,0.5794064392995483
85,0.57883626,0.5672285540573595
86,0.58427334,0.553816719259439
87,0.5896403,0.5546231581738239
