,Cb_pred,Cb
0,0.4811533,0.9858941420950899
1,0.46661708,1.0
2,0.4704378,0.9657462985125292
3,0.45390847,0.9864841086001219
4,0.45769137,0.9344814314812799
5,0.46376887,0.9388249852052487
6,0.46116138,0.9418337673409228
7,0.4700012,0.9316240916618238
8,0.48003677,0.924926160125977
9,0.50153524,0.8782626757138089
10,0.4840465,0.8601855948759696
11,0.47689402,0.8245480045051414
12,0.48522317,0.850351636717609
13,0.49883887,0.8314352482393227
14,0.49883673,0.8246780007903437
15,0.50880045,0.8026807755509644
16,0.50868195,0.7637401526556163
17,0.5236004,0.7619103616077996
18,0.5247377,0.759111912097607
19,0.53888136,0.7919879803786003
20,0.5446249,0.8063568347390436
21,0.55105454,0.789726752526053
22,0.54810786,0.7954088152354619
23,0.5663042,0.7936774851234892
24,0.5610972,0.7640890627339123
25,0.58459485,0.7553286450327262
26,0.5749858,0.7262132489633927
27,0.5691608,0.7146695650508347
28,0.5641004,0.6940205025959839
29,0.57137555,0.6765575943997175
30,0.57732075,0.6913947533465992
31,0.5795096,0.7025853346126285
32,0.5718129,0.6794159216745578
33,0.5751858,0.6646361453497424
34,0.5693713,0.6707781678812518
35,0.56546146,0.6528913934097941
36,0.5592274,0.6699250199131987
37,0.5844055,0.6845995827943014
38,0.5737342,0.6734785550849152
39,0.5707127,0.6540883441057678
40,0.58158064,0.6454401536634679
41,0.5716474,0.6369050274085771
42,0.57151777,0.6526490371549271
43,0.58905995,0.6423644034697336
44,0.5920825,0.6287857480044485
45,0.60286576,0.6328931802637572
46,0.61113036,0.6112859639922669
47,0.61338145,0.6041786688029728
48,0.59328884,0.6256036439932927
49,0.6202895,0.6220383502759887
50,0.63063204,0.6185188004352496
51,0.6137306,0.6215591053596753
52,0.610252,0.6152676191937351
53,0.5672937,0.6155551731295733
54,0.57855624,0.6279297078837971
55,0.58303636,0.6076623409305061
56,0.5841853,0.6048948185096641
57,0.5606717,0.5928342916045151
58,0.5805544,0.5769352356513973
59,0.57723856,0.5854414097598379
60,0.54659605,0.5934066736736825
61,0.5340745,0.5890996072087253
62,0.58379805,0.5719632163541715
63,0.5464469,0.589495648382775
64,0.5693202,0.568683987005298
65,0.5580666,0.5598765434990047
66,0.54280007,0.5464342325901282
67,0.5705177,0.5609482966850667
68,0.57057786,0.5808965218643887
69,0.5591086,0.5760628759488374
70,0.5557079,0.5604102871787522
71,0.57603574,0.5840168973947205
72,0.5828147,0.5743481243462505
73,0.5479721,0.5852415326484678
74,0.5780334,0.5837679230581719
75,0.5743897,0.5852033854727257
76,0.5765271,0.569354189124812
77,0.58223677,0.561346156983452
78,0.5895305,0.5714152011305348
79,0.5893573,0.5680403399001176
80,0.59631485,0.5832527248480232
81,0.60186625,0.5750572853104985
82,0.59634876,0.5835666980233716
83,0.59110266,0.5725932424498109
84,0.58158576,0.5794064392995483
85,0.5816371,0.5672285540573595
86,0.5752056,0.553816719259439
87,0.57472813,0.5546231581738239
88,0.57896745,0.5607450565369116
89,0.5782956,0.5493529062391707
90,0.58889246,0.5511270932393075
91,0.56733465,0.5407987029147173
92,0.5638578,0.5378837868328809
93,0.57374424,0.5320906936619164
94,0.563138,0.5183539760517554
95,0.58165836,0.5122380907596157
96,0.5674663,0.5052047881017506
97,0.5737246,0.5085693979581961
98,0.5660888,0.5100345815859122
99,0.5639232,0.5121585834027931
100,0.55599624,0.5149420451822043
101,0.5636894,0.504389882622808
102,0.5515426,0.5007238225362813
103,0.5627274,0.4872709923663619
104,0.56324315,0.4851928928473543
105,0.5617071,0.48461181200588765
106,0.5682974,0.4765454988371617
107,0.5451404,0.47012972766094213
108,0.53326976,0.4600283391869106
109,0.53808427,0.4658104600871514
110,0.54329115,0.46218010198599974
111,0.53124654,0.4577551512418821
112,0.5280592,0.45659976271471564
113,0.5257628,0.4532756170341732
114,0.5371385,0.44747995464236356
115,0.54567206,0.44923298462529365
116,0.52190363,0.4471674831023435
117,0.51732814,0.4386966963193466
118,0.493529,0.4299672151174843
119,0.5092111,0.4270621856250175
120,0.49929306,0.437785004781196
121,0.48556778,0.42448638375544834
122,0.48271558,0.42665884458548
123,0.46420524,0.41634343356025694
124,0.47703567,0.4019631165838328
125,0.48184133,0.4216761354959977
126,0.48833343,0.4093886745139324
127,0.47324827,0.39665994818195643
128,0.47581166,0.3898632007579908
129,0.4785693,0.3798881575089174
130,0.47558317,0.389505776570038
131,0.46819347,0.388408148745932
132,0.46676326,0.3766714865606835
133,0.4794986,0.369469823102852
134,0.47871312,0.35474126119658417
135,0.47707096,0.3413185333301609
136,0.48037174,0.3407557625293155
137,0.49313423,0.3414988816188019
138,0.47733882,0.3362657023054547
139,0.48283842,0.32534946067949955
140,0.5002069,0.32392146491793594
141,0.49239168,0.3186192192285707
142,0.45965835,0.3132774533492412
143,0.47145498,0.3069524467334771
144,0.47948697,0.29752920195728605
145,0.466938,0.3005615494820003
146,0.46456483,0.29830861774251416
147,0.45985472,0.2831178503261906
148,0.46272132,0.27067820032793394
149,0.45468274,0.26453192393024155
150,0.44629937,0.25045144541786796
151,0.44816718,0.24009924266532928
152,0.46961397,0.22707543012618586
153,0.46749872,0.23078559058953202
154,0.46625692,0.2365969181967601
155,0.46171713,0.22660598297156506
156,0.46508336,0.23817350395414838
157,0.4666744,0.24145949965480912
158,0.45959473,0.23517413569458193
159,0.44519153,0.24192564872389077
160,0.43714294,0.23921822964973638
161,0.4352645,0.24688088393335633
162,0.41667327,0.24592353283877927
163,0.39763784,0.24443436668236007
164,0.38468722,0.23980672298813377
165,0.3692716,0.23478117465866885
166,0.35352716,0.22363944652692758
167,0.35325536,0.2089685020866314
168,0.34743962,0.20182636750681765
